image,seg_index,model,onnx,img_path,phi,yhat,L_global,L_global_src,global_result,L_global_imputed,L_object,L_object_src,object_result,L_object_imputed,L_background,L_background_src,background_result,L_background_imputed,Gamma,Gamma_defined
n01496331_electric_ray,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01496331_electric_ray.JPEG,4.608442306518555,5,0.0924932807683944,lb_minus_rhs,unsat False,False,0.09256312251091,lb_minus_rhs,unsat False,False,0.0936664789915084,lb_minus_rhs,unsat False,False,-4.514705985784531,True
n02110341_dalmatian,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02110341_dalmatian.JPEG,4.965514183044434,251,0.8588348627090454,lb_minus_rhs,unsat False,False,0.8560389280319214,lb_minus_rhs,unsat False,False,0.8681532144546509,lb_minus_rhs,unsat False,False,-4.100156903266907,True
n01677366_common_iguana,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01677366_common_iguana.JPEG,4.687803268432617,39,0.6596713066101074,lb_minus_rhs,unsat False,False,0.6597901582717896,lb_minus_rhs,unsat False,False,0.660524845123291,lb_minus_rhs,unsat False,False,-4.027159571647644,True
n01560419_bulbul,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01560419_bulbul.JPEG,5.015756607055664,16,1.0462545156478882,lb_minus_rhs,unsat False,False,1.0489064455032349,lb_minus_rhs,unsat False,False,1.050670862197876,lb_minus_rhs,unsat False,False,-3.9624338150024414,True
n01644900_tailed_frog,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01644900_tailed_frog.JPEG,4.5213165283203125,32,0.5779768824577332,lb_minus_rhs,unsat False,False,0.5789934992790222,lb_minus_rhs,unsat False,False,0.5793445706367493,lb_minus_rhs,unsat False,False,-3.940955340862274,True
n01833805_hummingbird,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01833805_hummingbird.JPEG,4.822854518890381,94,0.9228621125221252,lb_minus_rhs,unsat False,False,0.9246861934661864,lb_minus_rhs,unsat False,False,0.9214021563529968,lb_minus_rhs,unsat False,False,-3.8996282815933228,True
n02100583_vizsla,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02100583_vizsla.JPEG,4.123287200927734,211,0.2352415323257446,lb_minus_rhs,unsat False,False,0.2352748215198516,lb_minus_rhs,unsat False,False,0.2350814640522003,lb_minus_rhs,unsat False,False,-3.888172447681427,True
n02002724_black_stork,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02002724_black_stork.JPEG,5.104189395904541,128,1.233588457107544,lb_minus_rhs,unsat False,False,1.233635425567627,lb_minus_rhs,unsat False,False,1.2333234548568726,lb_minus_rhs,unsat False,False,-3.8708189725875854,True
n02105641_Old_English_sheepdog,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02105641_Old_English_sheepdog.JPEG,4.496207237243652,229,0.8604738712310791,lb_minus_rhs,unsat False,False,0.860509991645813,lb_minus_rhs,unsat False,False,0.8604481220245361,lb_minus_rhs,unsat False,False,-3.6357229948043823,True
n02101006_Gordon_setter,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02101006_Gordon_setter.JPEG,3.774494171142578,214,0.2663589715957641,lb_minus_rhs,unsat False,False,0.2665013074874878,lb_minus_rhs,unsat False,False,0.2658252120018005,lb_minus_rhs,unsat False,False,-3.508526623249054,True
n02085620_Chihuahua,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02085620_Chihuahua.JPEG,5.648220062255859,151,2.2412631511688232,lb_minus_rhs,unsat False,False,2.2413203716278076,lb_minus_rhs,unsat False,False,2.241227149963379,lb_minus_rhs,unsat False,False,-3.406935691833496,True
n01537544_indigo_bunting,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01537544_indigo_bunting.JPEG,3.436081886291504,14,0.0417599081993103,lb_minus_rhs,unsat False,False,0.0483089685440063,lb_minus_rhs,unsat False,False,0.0602709650993347,lb_minus_rhs,unsat False,False,-3.369261860847473,True
n01873310_platypus,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01873310_platypus.JPEG,3.2015600204467773,103,0.0066180229187011,lb_minus_rhs,unsat False,False,0.0065230727195739,lb_minus_rhs,unsat False,False,0.0066381096839904,lb_minus_rhs,unsat False,False,-3.195016860961914,True
n02088094_Afghan_hound,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02088094_Afghan_hound.JPEG,3.9400224685668945,160,0.7639000415802002,lb_minus_rhs,unsat False,False,0.7638124227523804,lb_minus_rhs,unsat False,False,0.763985276222229,lb_minus_rhs,unsat False,False,-3.1761248111724854,True
n02006656_spoonbill,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02006656_spoonbill.JPEG,3.6235084533691406,129,0.4590903520584106,lb_minus_rhs,unsat False,False,0.459162950515747,lb_minus_rhs,unsat False,False,0.4594417214393616,lb_minus_rhs,unsat False,False,-3.1639941334724426,True
n02102973_Irish_water_spaniel,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02102973_Irish_water_spaniel.JPEG,3.244028091430664,221,0.1654682457447052,lb_minus_rhs,unsat False,False,0.1655430793762207,lb_minus_rhs,unsat False,False,0.165404587984085,lb_minus_rhs,unsat False,False,-3.0785486698150635,True
n02009912_American_egret,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02009912_American_egret.JPEG,3.845294952392578,132,1.1843514442443848,lb_minus_rhs,unsat False,False,1.1843615770339966,lb_minus_rhs,unsat False,False,1.1846561431884766,lb_minus_rhs,unsat False,False,-2.6606286764144897,True
n02086079_Pekinese,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02086079_Pekinese.JPEG,2.941366195678711,154,0.4200593829154968,lb_minus_rhs,unsat False,False,0.4200597405433655,lb_minus_rhs,unsat False,False,0.4201003909111023,lb_minus_rhs,unsat False,False,-2.52126544713974,True
n02110958_pug,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02110958_pug.JPEG,2.763390064239502,254,0.3089788258075714,lb_minus_rhs,unsat False,False,0.3063132166862488,lb_minus_rhs,unsat False,False,0.327219009399414,lb_minus_rhs,unsat False,False,-2.4388366639614105,True
n01665541_leatherback_turtle,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01665541_leatherback_turtle.JPEG,2.821110725402832,34,0.4227472841739654,lb_minus_rhs,unsat False,False,0.4230665564537048,lb_minus_rhs,unsat False,False,0.4237507879734039,lb_minus_rhs,unsat False,False,-2.3970406651496887,True
n01914609_sea_anemone,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01914609_sea_anemone.JPEG,2.649603843688965,108,0.2678627371788025,lb_minus_rhs,unsat False,False,0.2675994038581848,lb_minus_rhs,unsat False,False,0.2681215107440948,lb_minus_rhs,unsat False,False,-2.3817456662654877,True
n02112018_Pomeranian,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02112018_Pomeranian.JPEG,2.8049726486206055,259,0.4700515866279602,lb_minus_rhs,unsat False,False,0.454343318939209,lb_minus_rhs,unsat False,False,0.5076191425323486,lb_minus_rhs,unsat False,False,-2.313061773777008,True
n02088632_bluetick,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02088632_bluetick.JPEG,3.4817028045654297,164,1.2581686973571775,lb_minus_rhs,unsat False,False,1.2582088708877563,lb_minus_rhs,unsat False,False,1.2581398487091064,lb_minus_rhs,unsat False,False,-2.2235227823257446,True
n02098286_West_Highland_white_terrier,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02098286_West_Highland_white_terrier.JPEG,3.1721363067626953,203,0.9491763710975648,lb_minus_rhs,unsat False,False,0.9493169188499452,lb_minus_rhs,unsat False,False,0.9490467309951782,lb_minus_rhs,unsat False,False,-2.2229490280151367,True
n02090721_Irish_wolfhound,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02090721_Irish_wolfhound.JPEG,2.3550052642822266,170,0.5547446012496948,lb_minus_rhs,unsat False,False,0.554746687412262,lb_minus_rhs,unsat False,False,0.5550389885902405,lb_minus_rhs,unsat False,False,-1.799964189529419,True
n01855672_goose,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01855672_goose.JPEG,2.510401725769043,99,0.9017801880836488,lb_minus_rhs,unsat False,False,0.9016354084014891,lb_minus_rhs,unsat False,False,0.9226506948471068,lb_minus_rhs,unsat False,False,-1.587895810604096,True
n02099712_Labrador_retriever,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02099712_Labrador_retriever.JPEG,1.943556785583496,208,0.3970584571361542,lb_minus_rhs,unsat False,False,0.3970250487327575,lb_minus_rhs,unsat False,False,0.3980961740016937,lb_minus_rhs,unsat False,False,-1.545494019985199,True
n02085936_Maltese_dog,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02085936_Maltese_dog.JPEG,2.502345085144043,153,1.0125205516815186,lb_minus_rhs,unsat False,False,1.0124716758728027,lb_minus_rhs,unsat False,False,1.012564182281494,lb_minus_rhs,unsat False,False,-1.4898297786712646,True
n01944390_snail,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01944390_snail.JPEG,3.0900802612304688,113,1.6470272541046145,lb_minus_rhs,unsat False,False,1.6470595598220823,lb_minus_rhs,unsat False,False,1.6468000411987305,lb_minus_rhs,unsat False,False,-1.4432479143142702,True
n02086646_Blenheim_spaniel,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02086646_Blenheim_spaniel.JPEG,1.6791067123413086,156,0.3690671026706695,lb_minus_rhs,unsat False,False,0.3691115379333496,lb_minus_rhs,unsat False,False,0.3690503239631653,lb_minus_rhs,unsat False,False,-1.3100119531154633,True
n01558993_robin,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01558993_robin.JPEG,1.3427658081054688,15,0.0297592878341674,lb_minus_rhs,unsat False,False,0.0408345460891723,lb_minus_rhs,unsat False,False,0.0444234609603881,lb_minus_rhs,unsat False,False,-1.2872670888900757,True
n02090379_redbone,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02090379_redbone.JPEG,2.283660888671875,168,1.067219853401184,lb_minus_rhs,unsat False,False,1.0672619342803955,lb_minus_rhs,unsat False,False,1.067081332206726,lb_minus_rhs,unsat False,False,-1.2165374755859375,True
n01924916_flatworm,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01924916_flatworm.JPEG,1.7883014678955078,110,0.5994448661804199,lb_minus_rhs,unsat False,False,0.5994201898574829,lb_minus_rhs,unsat False,False,0.5995402336120605,lb_minus_rhs,unsat False,False,-1.1887859106063843,True
n01532829_house_finch,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01532829_house_finch.JPEG,2.1861934661865234,12,0.9696394205093384,lb_minus_rhs,unsat False,False,0.9907013177871704,lb_minus_rhs,unsat False,False,1.00343918800354,lb_minus_rhs,unsat False,False,-1.1616923809051514,True
n02090622_borzoi,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02090622_borzoi.JPEG,1.3744831085205078,169,0.2938312292098999,lb_minus_rhs,unsat False,False,0.2938553690910339,lb_minus_rhs,unsat False,False,0.29376882314682,lb_minus_rhs,unsat False,False,-1.0806901454925537,True
n02091032_Italian_greyhound,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02091032_Italian_greyhound.JPEG,1.9696168899536133,171,0.9499525427818298,lb_minus_rhs,unsat False,False,0.9499242305755616,lb_minus_rhs,unsat False,False,0.9500309228897096,lb_minus_rhs,unsat False,False,-1.019614279270172,True
n02098105_soft-coated_wheaten_terrier,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02098105_soft-coated_wheaten_terrier.JPEG,1.2630500793457031,181,0.3090005815029144,lb_minus_rhs,unsat False,False,0.3093363046646118,lb_minus_rhs,unsat False,False,0.3084161877632141,lb_minus_rhs,unsat False,False,-0.9542981684207916,True
n02113799_standard_poodle,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02113799_standard_poodle.JPEG,1.1918935775756836,267,0.2738776206970215,lb_minus_rhs,unsat False,False,0.2726297676563263,lb_minus_rhs,unsat False,False,0.2705648243427276,lb_minus_rhs,unsat False,False,-0.9225766062736511,True
n02091134_whippet,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02091134_whippet.JPEG,1.2628445625305176,172,0.4089301824569702,lb_minus_rhs,unsat False,False,0.4089710116386413,lb_minus_rhs,unsat False,False,0.4096443653106689,lb_minus_rhs,unsat False,False,-0.8531593680381776,True
n01806143_peacock,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01806143_peacock.JPEG,1.247633934020996,91,0.4305285215377807,lb_minus_rhs,unsat False,False,0.4306248426437378,lb_minus_rhs,unsat False,False,0.4303947687149048,lb_minus_rhs,unsat False,False,-0.8171428442001343,True
n01534433_junco,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01534433_junco.JPEG,0.8415994644165039,91,0.1173095703125,lb_minus_rhs,unsat False,False,0.1240549087524414,lb_minus_rhs,unsat False,False,0.1245297491550445,lb_minus_rhs,unsat False,False,-0.7103243768215179,True
n01860187_black_swan,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01860187_black_swan.JPEG,2.0875463485717773,100,1.3863879442214966,lb_minus_rhs,unsat False,False,1.3866558074951172,lb_minus_rhs,unsat False,False,1.3855406045913696,lb_minus_rhs,unsat False,False,-0.7017378807067871,True
n01742172_boa_constrictor,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01742172_boa_constrictor.JPEG,0.9568729400634766,61,0.2583107352256775,lb_minus_rhs,unsat False,False,0.2593956291675567,lb_minus_rhs,unsat False,False,0.2621092200279236,lb_minus_rhs,unsat False,False,-0.6936788260936737,True
n01682714_American_chameleon,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01682714_American_chameleon.JPEG,0.7995128631591797,40,0.150556281208992,lb_minus_rhs,unsat False,False,0.1506451666355133,lb_minus_rhs,unsat False,False,0.1517442464828491,lb_minus_rhs,unsat False,False,-0.6476797312498093,True
n01955084_chiton,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n01955084_chiton.JPEG,1.0724353790283203,69,0.6315909624099731,lb_minus_rhs,unsat False,False,0.6315788626670837,lb_minus_rhs,unsat False,False,0.6317221522331238,lb_minus_rhs,unsat False,False,-0.44072532653808594,True
n02113624_toy_poodle,0,vgg16-7,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/onnx/vgg16-7.onnx,/Users/zd3504phd/Desktop/XAIV/benchmarks/vggnet16_benchmark2022/imagenet-sample/n02113624_toy_poodle.JPEG,1.1637935638427734,265,0.7106435298919678,lb_minus_rhs,unsat False,False,0.7124440670013428,lb_minus_rhs,unsat False,False,0.7358081936836243,lb_minus_rhs,unsat False,False,-0.42618483304977417,True
