instance_id,onnx,vnnlib,timeout,result,domains_visited,bab_time,all_time,init_unstable,lb_len,lb_num_finite,lb_min_finite,lb_argmin_finite,lb_any_neg_finite,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
11,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_6868_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.5837290287017822,0,0,0,,,False,resnet_large__label_12__idx_6868,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.3810194432735443,"[0, 0, 31, 31]",0,3072,3072,0.0,random
12,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_6868_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,3.9901318550109854,0,0,0,,,False,resnet_large__label_12__idx_6868,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.3810194432735443,"[0, 0, 31, 31]",3072,0,3072,100.0,random
13,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2572579383850097,106.626779794693,2278,97,0,,,False,resnet_large__label_12__idx_8525,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
14,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.953975200653076,0,0,0,,,False,resnet_large__label_12__idx_8525,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7213395237922668,"[0, 0, 31, 31]",0,3072,3072,0.0,random
15,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1522271633148193,101.0648148059845,2278,97,0,,,False,resnet_large__label_12__idx_8525,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7213395237922668,"[0, 0, 31, 31]",3072,0,3072,100.0,random
16,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2391896247863769,35.60950875282288,2965,98,0,,,False,resnet_large__label_13__idx_803,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
17,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.728836297988892,0,0,0,,,False,resnet_large__label_13__idx_803,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5789956450462341,"[0, 0, 31, 31]",18,3054,3072,0.5859375,random
18,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1504974365234375,33.01394772529602,2947,98,0,,,False,resnet_large__label_13__idx_803,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5789956450462341,"[0, 0, 31, 31]",3054,18,3072,99.4140625,random
19,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1485390663146972,33.32003426551819,2526,98,0,,,False,resnet_large__label_17__idx_8201,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
20,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.5461678504943848,0,0,0,,,False,resnet_large__label_17__idx_8201,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6052998304367065,"[0, 0, 31, 31]",0,3072,3072,0.0,random
21,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2337203025817871,33.63493251800537,2526,98,0,,,False,resnet_large__label_17__idx_8201,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6052998304367065,"[0, 0, 31, 31]",3072,0,3072,100.0,random
22,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1552240848541259,103.3517656326294,4076,98,0,,,False,resnet_large__label_18__idx_1992,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
23,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.918551445007324,0,0,0,,,False,resnet_large__label_18__idx_1992,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4473094940185547,"[0, 0, 31, 31]",0,3072,3072,0.0,random
24,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1522524356842041,103.21406650543211,4076,98,0,,,False,resnet_large__label_18__idx_1992,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4473094940185547,"[0, 0, 31, 31]",3072,0,3072,100.0,random
25,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2312924861907959,100.66248106956482,2692,98,0,,,False,resnet_large__label_18__idx_5863,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
26,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.5722124576568604,0,0,0,,,False,resnet_large__label_18__idx_5863,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8389684557914734,"[0, 0, 31, 31]",0,3072,3072,0.0,random
27,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1464345455169677,104.77170825004578,2692,98,0,,,False,resnet_large__label_18__idx_5863,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8389684557914734,"[0, 0, 31, 31]",3072,0,3072,100.0,random
28,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.230769395828247,107.1592104434967,3174,98,1,0.0972994565963745,89.0,False,resnet_large__label_18__idx_75,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
29,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.547261476516724,0,0,0,,,False,resnet_large__label_18__idx_75,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115673303604126,"[0, 0, 31, 31]",0,3072,3072,0.0,random
30,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2236120700836181,106.39446878433228,3174,98,1,0.0972983837127685,89.0,False,resnet_large__label_18__idx_75,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115673303604126,"[0, 0, 31, 31]",3072,0,3072,100.0,random
31,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1509675979614257,107.926176071167,3112,98,0,,,False,resnet_large__label_18__idx_917,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
32,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.054365158081055,0,0,0,,,False,resnet_large__label_18__idx_917,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5619344711303711,"[0, 0, 31, 31]",0,3072,3072,0.0,random
33,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1496860980987548,108.33829545974731,3112,98,0,,,False,resnet_large__label_18__idx_917,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5619344711303711,"[0, 0, 31, 31]",3072,0,3072,100.0,random
34,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1565892696380615,107.84325408935548,2718,98,2,0.0324810743331909,14.0,False,resnet_large__label_19__idx_1885,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
35,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.664897918701172,0,0,0,,,False,resnet_large__label_19__idx_1885,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6434741020202637,"[0, 0, 31, 31]",75,2997,3072,2.44140625,random
36,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2408714294433593,104.4063413143158,2689,98,2,0.0431759655475616,14.0,False,resnet_large__label_19__idx_1885,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6434741020202637,"[0, 0, 31, 31]",2997,75,3072,97.55859375,random
37,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.3454287052154541,36.027442932128906,3683,98,0,,,False,resnet_large__label_19__idx_9413,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
38,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.5399041175842285,0,0,0,,,False,resnet_large__label_19__idx_9413,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553387880325317,"[0, 0, 31, 31]",0,3072,3072,0.0,random
39,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1542580127716064,34.30360698699951,3683,98,0,,,False,resnet_large__label_19__idx_9413,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553387880325317,"[0, 0, 31, 31]",3072,0,3072,100.0,random
40,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2645442485809326,106.9996211528778,2268,97,0,,,False,resnet_large__label_1__idx_8126,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
41,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.694769859313965,0,0,0,,,False,resnet_large__label_1__idx_8126,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960248827934265,"[0, 0, 31, 31]",0,3072,3072,0.0,random
42,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2351806163787841,106.8364326953888,2268,97,0,,,False,resnet_large__label_1__idx_8126,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960248827934265,"[0, 0, 31, 31]",3072,0,3072,100.0,random
43,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2177033424377441,36.74970054626465,4199,97,0,,,False,resnet_large__label_21__idx_2858,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
44,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.7377731800079346,0,0,0,,,False,resnet_large__label_21__idx_2858,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.806186854839325,"[0, 0, 31, 31]",48,3024,3072,1.5625,random
45,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1529545783996582,33.71489143371582,4166,98,1,0.0023064613342285,33.0,False,resnet_large__label_21__idx_2858,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.806186854839325,"[0, 0, 31, 31]",3024,48,3072,98.4375,random
46,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_global_k1024_eps_0.0039.vnnlib,100,sat True,,,5.6167943477630615,0,0,0,,,False,resnet_large__label_21__idx_9995,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
47,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.626126527786255,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802028059959412,"[0, 0, 31, 31]",69,3003,3072,2.24609375,random
48,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,4.713540315628052,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802028059959412,"[0, 0, 31, 31]",3003,69,3072,97.75390625,random
49,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2337124347686767,33.8776068687439,2836,98,0,,,False,resnet_large__label_22__idx_700,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
50,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.792852640151977,0,0,0,,,False,resnet_large__label_22__idx_700,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589620590209961,"[0, 0, 31, 31]",165,2907,3072,5.37109375,random
51,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1505544185638427,33.607367515563965,2780,98,0,,,False,resnet_large__label_22__idx_700,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589620590209961,"[0, 0, 31, 31]",2907,165,3072,94.62890625,random
52,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1477339267730713,33.03625011444092,4033,98,1,0.1753530502319336,0.0,False,resnet_large__label_25__idx_2209,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
53,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.5041909217834477,0,0,0,,,False,resnet_large__label_25__idx_2209,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.855013906955719,"[0, 0, 31, 31]",27,3045,3072,0.87890625,random
54,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1468756198883056,32.73679280281067,4024,98,1,0.1815662384033203,0.0,False,resnet_large__label_25__idx_2209,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.855013906955719,"[0, 0, 31, 31]",3045,27,3072,99.12109375,random
55,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1515986919403076,102.25580620765686,3139,98,0,,,False,resnet_large__label_25__idx_2893,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
56,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.234947919845581,0,0,0,,,False,resnet_large__label_25__idx_2893,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4774633944034576,"[0, 0, 31, 31]",39,3033,3072,1.26953125,random
57,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.151242971420288,102.93848371505736,3088,98,0,,,False,resnet_large__label_25__idx_2893,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4774633944034576,"[0, 0, 31, 31]",3033,39,3072,98.73046875,random
58,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1606976985931396,36.58693552017212,4082,98,3,0.0621604919433593,77.0,False,resnet_large__label_26__idx_212,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
59,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.721559762954712,0,0,0,,,False,resnet_large__label_26__idx_212,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7894951105117798,"[0, 0, 31, 31]",45,3027,3072,1.46484375,random
60,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2296869754791259,37.83241963386536,4046,98,3,0.0717265605926513,77.0,False,resnet_large__label_26__idx_212,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7894951105117798,"[0, 0, 31, 31]",3027,45,3072,98.53515625,random
61,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2337093353271484,101.556898355484,4233,96,0,,,False,resnet_large__label_26__idx_8903,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
62,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.6890697479248047,0,0,0,,,False,resnet_large__label_26__idx_8903,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146324157714844,"[0, 0, 31, 31]",33,3039,3072,1.07421875,random
63,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1557424068450927,108.4209132194519,4208,96,0,,,False,resnet_large__label_26__idx_8903,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146324157714844,"[0, 0, 31, 31]",3039,33,3072,98.92578125,random
64,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1488778591156005,86.98885846138,4205,97,0,,,False,resnet_large__label_27__idx_7106,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
65,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.0350446701049805,0,0,0,,,False,resnet_large__label_27__idx_7106,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8351606130599976,"[0, 0, 31, 31]",0,3072,3072,0.0,random
66,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1519343852996826,83.85053420066833,4205,97,0,,,False,resnet_large__label_27__idx_7106,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8351606130599976,"[0, 0, 31, 31]",3072,0,3072,100.0,random
67,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1535959243774414,36.95722341537475,4136,96,2,0.1506147384643554,84.0,False,resnet_large__label_29__idx_242,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
68,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.324380159378052,0,0,0,,,False,resnet_large__label_29__idx_242,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6770213842391968,"[0, 0, 31, 31]",21,3051,3072,0.68359375,random
69,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2392091751098632,40.06472897529602,4115,96,2,0.1556000709533691,84.0,False,resnet_large__label_29__idx_242,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6770213842391968,"[0, 0, 31, 31]",3051,21,3072,99.31640625,random
70,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_global_k1024_eps_0.0039.vnnlib,100,sat True,,,4.817489385604858,0,0,0,,,False,resnet_large__label_2__idx_3801,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
71,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.3256640434265137,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.842522382736206,"[0, 0, 31, 31]",48,3024,3072,1.5625,random
72,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,5.479597091674805,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.842522382736206,"[0, 0, 31, 31]",3024,48,3072,98.4375,random
73,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.152942419052124,40.48383593559265,4325,97,1,0.1384193897247314,2.0,False,resnet_large__label_2__idx_972,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
74,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.309111356735229,0,0,0,,,False,resnet_large__label_2__idx_972,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8435295820236206,"[0, 0, 31, 31]",186,2886,3072,6.0546875,random
