instance_id,onnx,vnnlib,timeout,result,domains_visited,bab_time,all_time,init_unstable,lb_len,lb_num_finite,lb_min_finite,lb_argmin_finite,lb_any_neg_finite,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
13,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.3609700202941894,103.12631726264954,2278,97,0,,,False,resnet_large__label_12__idx_8525,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
14,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.28510308265686,0,0,0,,,False,resnet_large__label_12__idx_8525,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7215376496315002,"[0, 0, 31, 31]",66,3006,3072,2.1484375,random
15,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2357110977172851,107.16206884384157,2238,97,0,,,False,resnet_large__label_12__idx_8525,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7215376496315002,"[0, 0, 31, 31]",3006,66,3072,97.8515625,random
16,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2290759086608886,34.52498435974121,2965,98,0,,,False,resnet_large__label_13__idx_803,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
17,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.713821649551392,0,0,0,,,False,resnet_large__label_13__idx_803,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5792882442474365,"[0, 0, 31, 31]",108,2964,3072,3.515625,random
18,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1541144847869873,33.177770376205444,2866,98,0,,,False,resnet_large__label_13__idx_803,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5792882442474365,"[0, 0, 31, 31]",2964,108,3072,96.484375,random
19,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2283205986022949,35.04520869255066,2526,98,0,,,False,resnet_large__label_17__idx_8201,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
20,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.6788930892944336,0,0,0,,,False,resnet_large__label_17__idx_8201,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6054646372795105,"[0, 0, 31, 31]",48,3024,3072,1.5625,random
21,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1875605583190918,33.709675788879395,2483,98,0,,,False,resnet_large__label_17__idx_8201,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6054646372795105,"[0, 0, 31, 31]",3024,48,3072,98.4375,random
22,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2352356910705566,106.75966119766235,4076,98,0,,,False,resnet_large__label_18__idx_1992,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
23,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.955517530441284,0,0,0,,,False,resnet_large__label_18__idx_1992,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.447691947221756,"[0, 0, 31, 31]",0,3072,3072,0.0,random
24,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1526939868927002,103.29493403434752,4076,98,0,,,False,resnet_large__label_18__idx_1992,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.447691947221756,"[0, 0, 31, 31]",3072,0,3072,100.0,random
25,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2422976493835449,102.0333330631256,2692,98,0,,,False,resnet_large__label_18__idx_5863,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
26,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.435623407363892,0,0,0,,,False,resnet_large__label_18__idx_5863,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8390370011329651,"[0, 0, 31, 31]",21,3051,3072,0.68359375,random
27,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.3169686794281006,102.73782396316528,2678,98,0,,,False,resnet_large__label_18__idx_5863,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8390370011329651,"[0, 0, 31, 31]",3051,21,3072,99.31640625,random
28,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2383239269256591,108.3972897529602,3174,98,1,0.0973007678985595,89.0,False,resnet_large__label_18__idx_75,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
29,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.273745536804199,0,0,0,,,False,resnet_large__label_18__idx_75,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115933775901794,"[0, 0, 31, 31]",3,3069,3072,0.09765625,random
30,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1523604393005371,106.55428791046144,3172,98,1,0.0987501740455627,89.0,False,resnet_large__label_18__idx_75,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115933775901794,"[0, 0, 31, 31]",3069,3,3072,99.90234375,random
31,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2224292755126953,102.03023195266724,3112,98,0,,,False,resnet_large__label_18__idx_917,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
32,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.8044958114624023,0,0,0,,,False,resnet_large__label_18__idx_917,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5624877214431763,"[0, 0, 31, 31]",0,3072,3072,0.0,random
33,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.232264757156372,108.2512185573578,3112,98,0,,,False,resnet_large__label_18__idx_917,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5624877214431763,"[0, 0, 31, 31]",3072,0,3072,100.0,random
34,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.152423620223999,102.94929218292236,2718,98,2,0.032478779554367,14.0,False,resnet_large__label_19__idx_1885,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
35,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.163986206054688,0,0,0,,,False,resnet_large__label_19__idx_1885,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6435689926147461,"[0, 0, 31, 31]",228,2844,3072,7.421875,random
36,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.150491714477539,101.33321571350098,2570,98,1,0.0884374380111694,60.0,False,resnet_large__label_19__idx_1885,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6435689926147461,"[0, 0, 31, 31]",2844,228,3072,92.578125,random
37,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1484866142272949,32.835541009902954,3683,98,0,,,False,resnet_large__label_19__idx_9413,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
38,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.217551231384277,0,0,0,,,False,resnet_large__label_19__idx_9413,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553836107254028,"[0, 0, 31, 31]",12,3060,3072,0.390625,random
39,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2337868213653564,34.162797689437866,3677,98,0,,,False,resnet_large__label_19__idx_9413,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553836107254028,"[0, 0, 31, 31]",3060,12,3072,99.609375,random
40,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1566970348358154,107.19887709617616,2268,97,0,,,False,resnet_large__label_1__idx_8126,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
41,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.874541759490967,0,0,0,,,False,resnet_large__label_1__idx_8126,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960622549057007,"[0, 0, 31, 31]",0,3072,3072,0.0,random
42,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1483042240142822,104.8662736415863,2268,97,0,,,False,resnet_large__label_1__idx_8126,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960622549057007,"[0, 0, 31, 31]",3072,0,3072,100.0,random
43,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1493334770202636,33.42195701599121,4199,97,0,,,False,resnet_large__label_21__idx_2858,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
44,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.591250896453857,0,0,0,,,False,resnet_large__label_21__idx_2858,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8062036633491516,"[0, 0, 31, 31]",162,2910,3072,5.2734375,random
45,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1642289161682129,33.061962842941284,4046,98,1,0.051337718963623,33.0,False,resnet_large__label_21__idx_2858,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8062036633491516,"[0, 0, 31, 31]",2910,162,3072,94.7265625,random
46,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_global_k1024_eps_0.0039.vnnlib,100,sat True,,,5.634280443191528,0,0,0,,,False,resnet_large__label_21__idx_9995,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
47,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.020335912704468,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802404761314392,"[0, 0, 31, 31]",348,2724,3072,11.328125,random
48,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,5.69823956489563,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802404761314392,"[0, 0, 31, 31]",2724,348,3072,88.671875,random
49,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1511242389678955,32.14654040336609,2836,98,0,,,False,resnet_large__label_22__idx_700,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
50,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.918123245239258,0,0,0,,,False,resnet_large__label_22__idx_700,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589838743209839,"[0, 0, 31, 31]",441,2631,3072,14.35546875,random
51,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1480376720428466,35.23363423347473,2643,98,0,,,False,resnet_large__label_22__idx_700,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589838743209839,"[0, 0, 31, 31]",2631,441,3072,85.64453125,random
52,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1525201797485351,33.323286056518555,4033,98,1,0.1753606796264648,0.0,False,resnet_large__label_25__idx_2209,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
53,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.666482925415039,0,0,0,,,False,resnet_large__label_25__idx_2209,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8551040291786194,"[0, 0, 31, 31]",156,2916,3072,5.078125,random
54,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2438976764678955,33.76686382293701,3993,98,0,,,False,resnet_large__label_25__idx_2209,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8551040291786194,"[0, 0, 31, 31]",2916,156,3072,94.921875,random
55,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2393395900726318,105.40323638916016,3139,98,0,,,False,resnet_large__label_25__idx_2893,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
56,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.091722726821899,0,0,0,,,False,resnet_large__label_25__idx_2893,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4777702689170837,"[0, 0, 31, 31]",144,2928,3072,4.6875,random
57,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1477723121643066,101.19998908042908,2981,98,0,,,False,resnet_large__label_25__idx_2893,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4777702689170837,"[0, 0, 31, 31]",2928,144,3072,95.3125,random
58,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2286922931671142,37.86701560020447,4082,98,3,0.0621578693389892,77.0,False,resnet_large__label_26__idx_212,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
59,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.669466733932495,0,0,0,,,False,resnet_large__label_26__idx_212,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7895626425743103,"[0, 0, 31, 31]",174,2898,3072,5.6640625,random
60,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1505312919616699,33.52320623397827,3917,98,3,0.1180143356323242,77.0,False,resnet_large__label_26__idx_212,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7895626425743103,"[0, 0, 31, 31]",2898,174,3072,94.3359375,random
61,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2341508865356445,111.5097975730896,4233,96,0,,,False,resnet_large__label_26__idx_8903,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
62,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.113897562026977,0,0,0,,,False,resnet_large__label_26__idx_8903,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146437406539917,"[0, 0, 31, 31]",117,2955,3072,3.80859375,random
63,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1510605812072754,107.61695981025696,4118,96,0,,,False,resnet_large__label_26__idx_8903,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146437406539917,"[0, 0, 31, 31]",2955,117,3072,96.19140625,random
64,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1547832489013672,84.05862760543823,4205,97,0,,,False,resnet_large__label_27__idx_7106,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
65,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.054489612579346,0,0,0,,,False,resnet_large__label_27__idx_7106,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8352824449539185,"[0, 0, 31, 31]",0,3072,3072,0.0,random
66,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1546809673309326,87.0153329372406,4205,97,0,,,False,resnet_large__label_27__idx_7106,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8352824449539185,"[0, 0, 31, 31]",3072,0,3072,100.0,random
67,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.237912893295288,38.845733642578125,4136,96,2,0.150613784790039,84.0,False,resnet_large__label_29__idx_242,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
68,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.152482986450195,0,0,0,,,False,resnet_large__label_29__idx_242,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6771342754364014,"[0, 0, 31, 31]",222,2850,3072,7.2265625,random
69,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2388443946838379,36.98599743843079,3815,96,0,,,False,resnet_large__label_29__idx_242,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6771342754364014,"[0, 0, 31, 31]",2850,222,3072,92.7734375,random
70,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_global_k1024_eps_0.0039.vnnlib,100,sat True,,,4.88400673866272,0,0,0,,,False,resnet_large__label_2__idx_3801,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
71,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.4046192169189453,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8425372242927551,"[0, 0, 31, 31]",153,2919,3072,4.98046875,random
72,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,4.06646203994751,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8425372242927551,"[0, 0, 31, 31]",2919,153,3072,95.01953125,random
73,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2353711128234863,43.18958187103272,4325,97,1,0.1384203433990478,2.0,False,resnet_large__label_2__idx_972,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
74,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.14359450340271,0,0,0,,,False,resnet_large__label_2__idx_972,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8435524106025696,"[0, 0, 31, 29]",507,2565,3072,16.50390625,random
