instance_id,onnx,vnnlib,timeout,result,domains_visited,bab_time,all_time,init_unstable,lb_len,lb_num_finite,lb_min_finite,lb_argmin_finite,lb_any_neg_finite,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
11,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_6868_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.878450393676758,0,0,0,,,False,resnet_large__label_12__idx_6868,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.3810205161571502,"[0, 0, 31, 31]",321,2751,3072,10.44921875,random
12,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_6868_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,4.76019287109375,0,0,0,,,False,resnet_large__label_12__idx_6868,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.3810205161571502,"[0, 0, 31, 31]",2751,321,3072,89.55078125,random
13,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1715002059936523,102.47451972961426,2278,97,0,,,False,resnet_large__label_12__idx_8525,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
14,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.697829484939575,0,0,0,,,False,resnet_large__label_12__idx_8525,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7199544906616211,"[0, 0, 31, 31]",561,2511,3072,18.26171875,random
15,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1522057056427002,14.957812786102297,1941,98,0,,,False,resnet_large__label_12__idx_8525,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7199544906616211,"[0, 0, 31, 31]",2511,561,3072,81.73828125,random
16,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1582312583923339,12.7965989112854,2965,98,0,,,False,resnet_large__label_13__idx_803,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
17,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.5518195629119877,0,0,0,,,False,resnet_large__label_13__idx_803,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5976900458335876,"[0, 0, 30, 30]",681,2391,3072,22.16796875,random
18,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.939840078353882,0,0,0,,,False,resnet_large__label_13__idx_803,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5976900458335876,"[0, 0, 30, 30]",2391,681,3072,77.83203125,random
19,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1606209278106689,12.501759052276611,2526,98,0,,,False,resnet_large__label_17__idx_8201,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
20,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.8044257164001465,0,0,0,,,False,resnet_large__label_17__idx_8201,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6053103804588318,"[0, 0, 31, 31]",621,2451,3072,20.21484375,random
21,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.7124440670013428,0,0,0,,,False,resnet_large__label_17__idx_8201,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6053103804588318,"[0, 0, 31, 31]",2451,621,3072,79.78515625,random
22,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2508490085601806,102.396338224411,4076,98,0,,,False,resnet_large__label_18__idx_1992,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
23,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.264799118041992,0,0,0,,,False,resnet_large__label_18__idx_1992,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4473128318786621,"[0, 0, 31, 31]",33,3039,3072,1.07421875,random
24,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1676955223083496,105.6512415409088,4039,98,0,,,False,resnet_large__label_18__idx_1992,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4473128318786621,"[0, 0, 31, 31]",3039,33,3072,98.92578125,random
25,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1526455879211425,102.5907666683197,2692,98,0,,,False,resnet_large__label_18__idx_5863,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
26,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.7986087799072266,0,0,0,,,False,resnet_large__label_18__idx_5863,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8389680981636047,"[0, 0, 31, 31]",375,2697,3072,12.20703125,random
27,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1523597240447998,101.06558656692503,2472,98,0,,,False,resnet_large__label_18__idx_5863,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8389680981636047,"[0, 0, 31, 31]",2697,375,3072,87.79296875,random
28,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1786983013153076,100.81069874763487,3174,98,1,0.0972997844219207,89.0,False,resnet_large__label_18__idx_75,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
29,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.863456964492798,0,0,0,,,False,resnet_large__label_18__idx_75,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115676879882812,"[0, 0, 31, 31]",45,3027,3072,1.46484375,random
30,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.3102226257324219,107.18111157417296,3147,98,0,,,False,resnet_large__label_18__idx_75,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115676879882812,"[0, 0, 31, 31]",3027,45,3072,98.53515625,random
31,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1540770530700683,103.60157918930054,3112,98,0,,,False,resnet_large__label_18__idx_917,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
32,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.607814073562622,0,0,0,,,False,resnet_large__label_18__idx_917,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5755890607833862,"[0, 0, 31, 31]",90,2982,3072,2.9296875,random
33,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2289810180664062,105.3259789943695,3009,98,0,,,False,resnet_large__label_18__idx_917,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5755890607833862,"[0, 0, 31, 31]",2982,90,3072,97.0703125,random
34,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.15330171585083,103.88826370239258,2718,98,2,0.0324785113334655,14.0,False,resnet_large__label_19__idx_1885,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
35,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.663069486618042,0,0,0,,,False,resnet_large__label_19__idx_1885,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6433595418930054,"[0, 0, 31, 30]",798,2274,3072,25.9765625,random
36,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.977653980255127,0,0,0,,,False,resnet_large__label_19__idx_1885,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6433595418930054,"[0, 0, 31, 30]",2274,798,3072,74.0234375,random
37,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1549646854400634,12.114891529083252,3683,98,0,,,False,resnet_large__label_19__idx_9413,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
38,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.8098561763763423,0,0,0,,,False,resnet_large__label_19__idx_9413,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553374767303467,"[1, 1, 30, 30]",462,2610,3072,15.0390625,random
39,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,5.514868974685669,0,0,0,,,False,resnet_large__label_19__idx_9413,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553374767303467,"[1, 1, 30, 30]",2610,462,3072,84.9609375,random
40,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2489197254180908,103.14391613006592,2268,97,0,,,False,resnet_large__label_1__idx_8126,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
41,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.334803581237793,0,0,0,,,False,resnet_large__label_1__idx_8126,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960250616073608,"[0, 0, 31, 31]",21,3051,3072,0.68359375,random
42,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1534042358398437,104.21570920944214,2259,98,1,0.0044143199920654,90.0,False,resnet_large__label_1__idx_8126,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960250616073608,"[0, 0, 31, 31]",3051,21,3072,99.31640625,random
43,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2395877838134765,16.175317525863647,4199,97,0,,,False,resnet_large__label_21__idx_2858,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
44,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.040592670440674,0,0,0,,,False,resnet_large__label_21__idx_2858,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8061870336532593,"[0, 0, 30, 31]",444,2628,3072,14.453125,random
45,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1550045013427734,12.852480173110962,3699,98,0,,,False,resnet_large__label_21__idx_2858,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8061870336532593,"[0, 0, 30, 31]",2628,444,3072,85.546875,random
46,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_global_k1024_eps_0.0039.vnnlib,100,sat True,,,4.019610404968262,0,0,0,,,False,resnet_large__label_21__idx_9995,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
47,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.8174664974212646,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802025079727173,"[0, 0, 31, 31]",924,2148,3072,30.078125,random
48,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2440540790557861,101.69669890403748,1873,98,0,,,False,resnet_large__label_21__idx_9995,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802025079727173,"[0, 0, 31, 31]",2148,924,3072,69.921875,random
49,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1670057773590088,14.111825466156006,2836,98,0,,,False,resnet_large__label_22__idx_700,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
50,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.7019243240356445,0,0,0,,,False,resnet_large__label_22__idx_700,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589620590209961,"[1, 0, 29, 31]",900,2172,3072,29.296875,random
51,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.6408073902130127,0,0,0,,,False,resnet_large__label_22__idx_700,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589620590209961,"[1, 0, 29, 31]",2172,900,3072,70.703125,random
52,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1620445251464843,12.346719026565552,4033,98,1,0.1753520965576172,0.0,False,resnet_large__label_25__idx_2209,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
53,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.739933967590332,0,0,0,,,False,resnet_large__label_25__idx_2209,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8550143241882324,"[0, 0, 30, 31]",486,2586,3072,15.8203125,random
54,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,7.534985065460205,0,0,0,,,False,resnet_large__label_25__idx_2209,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8550143241882324,"[0, 0, 30, 31]",2586,486,3072,84.1796875,random
55,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2357606887817382,103.9557762145996,3139,98,0,,,False,resnet_large__label_25__idx_2893,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
56,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.7979776859283447,0,0,0,,,False,resnet_large__label_25__idx_2893,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4794625639915466,"[0, 0, 31, 30]",630,2442,3072,20.5078125,random
57,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1579711437225341,51.446908950805664,2391,98,0,,,False,resnet_large__label_25__idx_2893,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4794625639915466,"[0, 0, 31, 30]",2442,630,3072,79.4921875,random
58,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1553068161010742,15.983865976333618,4082,98,3,0.0621581077575683,77.0,False,resnet_large__label_26__idx_212,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
59,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.291540145874023,0,0,0,,,False,resnet_large__label_26__idx_212,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7894948124885559,"[0, 0, 31, 31]",648,2424,3072,21.09375,random
60,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1599323749542236,11.8235445022583,3327,98,0,,,False,resnet_large__label_26__idx_212,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7894948124885559,"[0, 0, 31, 31]",2424,648,3072,78.90625,random
61,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1629626750946045,103.50991892814636,4233,96,0,,,False,resnet_large__label_26__idx_8903,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
62,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.987581491470337,0,0,0,,,False,resnet_large__label_26__idx_8903,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.81463223695755,"[0, 1, 31, 31]",492,2580,3072,16.015625,random
63,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1620736122131347,102.08165836334229,3688,97,0,,,False,resnet_large__label_26__idx_8903,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.81463223695755,"[0, 1, 31, 31]",2580,492,3072,83.984375,random
64,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1663928031921386,79.99995112419128,4204,97,0,,,False,resnet_large__label_27__idx_7106,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
65,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.146964073181152,0,0,0,,,False,resnet_large__label_27__idx_7106,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8351608514785767,"[0, 0, 31, 31]",12,3060,3072,0.390625,random
66,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2762320041656494,51.50130391120911,4192,97,0,,,False,resnet_large__label_27__idx_7106,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8351608514785767,"[0, 0, 31, 31]",3060,12,3072,99.609375,random
67,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2534046173095703,17.892003536224365,4136,96,2,0.1506123542785644,84.0,False,resnet_large__label_29__idx_242,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
68,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.536348342895508,0,0,0,,,False,resnet_large__label_29__idx_242,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6771914958953857,"[0, 0, 30, 31]",1017,2055,3072,33.10546875,random
69,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.441359043121338,0,0,0,,,False,resnet_large__label_29__idx_242,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6771914958953857,"[0, 0, 30, 31]",2055,1017,3072,66.89453125,random
70,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_global_k1024_eps_0.0039.vnnlib,100,sat True,,,4.997709035873413,0,0,0,,,False,resnet_large__label_2__idx_3801,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
71,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.9994966983795166,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8425894379615784,"[0, 0, 31, 31]",408,2664,3072,13.28125,random
72,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,5.617494106292725,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8425894379615784,"[0, 0, 31, 31]",2664,408,3072,86.71875,random
73,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1696021556854248,20.66637420654297,4325,97,1,0.1384229660034179,2.0,False,resnet_large__label_2__idx_972,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
74,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.203768014907837,0,0,0,,,False,resnet_large__label_2__idx_972,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8435295820236206,"[0, 1, 31, 27]",936,2136,3072,30.46875,random
75,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2383172512054443,14.582796335220335,3433,98,0,,,False,resnet_large__label_2__idx_972,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8435295820236206,"[0, 1, 31, 27]",2136,936,3072,69.53125,random
