instance_id,onnx,vnnlib,timeout,result,domains_visited,bab_time,all_time,init_unstable,lb_len,lb_num_finite,lb_min_finite,lb_argmin_finite,lb_any_neg_finite,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
33,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2389211654663086,101.21981906890868,3112,98,0,,,False,resnet_large__label_18__idx_917,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5619344711303711,"[0, 0, 31, 31]",3072,0,3072,100.0,random
34,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1513025760650634,101.84125804901124,2718,98,2,0.03248128294944763,14.0,False,resnet_large__label_19__idx_1885,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
35,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.326887845993042,0,0,0,,,False,resnet_large__label_19__idx_1885,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6434741020202637,"[0, 0, 31, 31]",126,2946,3072,4.1015625,random
36,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2430357933044433,104.15499591827393,2651,98,2,0.05737507343292236,14.0,False,resnet_large__label_19__idx_1885,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6434741020202637,"[0, 0, 31, 31]",2946,126,3072,95.8984375,random
37,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2356266975402832,35.23770308494568,3683,98,0,,,False,resnet_large__label_19__idx_9413,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
38,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.793285369873047,0,0,0,,,False,resnet_large__label_19__idx_9413,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553387880325317,"[0, 0, 31, 31]",0,3072,3072,0.0,random
39,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2396216392517089,34.81698417663574,3683,98,0,,,False,resnet_large__label_19__idx_9413,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553387880325317,"[0, 0, 31, 31]",3072,0,3072,100.0,random
40,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2289810180664062,103.24493622779846,2268,97,0,,,False,resnet_large__label_1__idx_8126,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
41,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.86814546585083,0,0,0,,,False,resnet_large__label_1__idx_8126,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960248827934265,"[0, 0, 31, 31]",0,3072,3072,0.0,random
42,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2327313423156738,102.65304851531982,2268,97,0,,,False,resnet_large__label_1__idx_8126,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960248827934265,"[0, 0, 31, 31]",3072,0,3072,100.0,random
43,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2369246482849121,36.31761384010315,4199,97,0,,,False,resnet_large__label_21__idx_2858,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
44,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.2706358432769775,0,0,0,,,False,resnet_large__label_21__idx_2858,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.806186854839325,"[0, 0, 31, 31]",81,2991,3072,2.63671875,random
45,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1519544124603271,34.77539944648743,4133,98,1,0.015241146087646484,33.0,False,resnet_large__label_21__idx_2858,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.806186854839325,"[0, 0, 31, 31]",2991,81,3072,97.36328125,random
46,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_global_k1024_eps_0.0039.vnnlib,100,sat True,,,5.6875879764556885,0,0,0,,,False,resnet_large__label_21__idx_9995,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
47,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.20028281211853,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802028059959412,"[0, 0, 31, 31]",168,2904,3072,5.46875,random
48,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,4.410207033157349,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802028059959412,"[0, 0, 31, 31]",2904,168,3072,94.53125,random
49,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2509169578552246,36.01484751701355,2836,98,0,,,False,resnet_large__label_22__idx_700,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
50,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.217280626296997,0,0,0,,,False,resnet_large__label_22__idx_700,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589620590209961,"[0, 0, 31, 31]",261,2811,3072,8.49609375,random
51,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1520037651062011,33.23085856437683,2742,98,0,,,False,resnet_large__label_22__idx_700,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589620590209961,"[0, 0, 31, 31]",2811,261,3072,91.50390625,random
52,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2351930141448974,39.95594263076782,4033,98,1,0.17535114288330078,0.0,False,resnet_large__label_25__idx_2209,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
53,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.661189079284668,0,0,0,,,False,resnet_large__label_25__idx_2209,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.855013906955719,"[0, 0, 31, 31]",60,3012,3072,1.953125,random
54,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.226097822189331,34.21104192733765,4009,98,1,0.18784809112548828,0.0,False,resnet_large__label_25__idx_2209,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.855013906955719,"[0, 0, 31, 31]",3012,60,3072,98.046875,random
55,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.149010419845581,102.60389542579652,3139,98,0,,,False,resnet_large__label_25__idx_2893,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
56,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.0694239139556885,0,0,0,,,False,resnet_large__label_25__idx_2893,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4774633944034576,"[0, 0, 31, 31]",81,2991,3072,2.63671875,random
57,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2346155643463134,103.70264792442322,3053,98,0,,,False,resnet_large__label_25__idx_2893,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4774633944034576,"[0, 0, 31, 31]",2991,81,3072,97.36328125,random
58,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2401843070983886,41.54321217536926,4082,98,3,0.06216168403625488,77.0,False,resnet_large__label_26__idx_212,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
59,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.7270755767822266,0,0,0,,,False,resnet_large__label_26__idx_212,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7894951105117798,"[0, 0, 31, 31]",90,2982,3072,2.9296875,random
60,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2440569400787353,38.2318058013916,3999,98,3,0.08701300621032715,77.0,False,resnet_large__label_26__idx_212,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7894951105117798,"[0, 0, 31, 31]",2982,90,3072,97.0703125,random
61,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2506666183471679,105.05048203468324,4233,96,0,,,False,resnet_large__label_26__idx_8903,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
62,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.906453371047974,0,0,0,,,False,resnet_large__label_26__idx_8903,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146324157714844,"[0, 0, 31, 31]",60,3012,3072,1.953125,random
63,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1514267921447754,102.0647611618042,4183,96,0,,,False,resnet_large__label_26__idx_8903,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146324157714844,"[0, 0, 31, 31]",3012,60,3072,98.046875,random
64,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1509747505187988,86.44614553451538,4204,97,0,,,False,resnet_large__label_27__idx_7106,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
65,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.0316460132598877,0,0,0,,,False,resnet_large__label_27__idx_7106,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8351606130599976,"[0, 0, 31, 31]",0,3072,3072,0.0,random
66,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.149585485458374,86.43085074424744,4205,97,0,,,False,resnet_large__label_27__idx_7106,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8351606130599976,"[0, 0, 31, 31]",3072,0,3072,100.0,random
67,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.23897385597229,39.20975661277771,4136,96,2,0.15061140060424805,84.0,False,resnet_large__label_29__idx_242,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
68,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.698610544204712,0,0,0,,,False,resnet_large__label_29__idx_242,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6770213842391968,"[0, 0, 31, 31]",69,3003,3072,2.24609375,random
69,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1534364223480224,37.2956657409668,4057,96,1,0.1885385513305664,84.0,False,resnet_large__label_29__idx_242,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6770213842391968,"[0, 0, 31, 31]",3003,69,3072,97.75390625,random
70,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_global_k1024_eps_0.0039.vnnlib,100,sat True,,,4.248825788497925,0,0,0,,,False,resnet_large__label_2__idx_3801,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
71,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.385576963424683,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.842522382736206,"[0, 0, 31, 31]",81,2991,3072,2.63671875,random
72,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,5.873211145401001,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.842522382736206,"[0, 0, 31, 31]",2991,81,3072,97.36328125,random
73,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2605042457580566,42.80363559722901,4325,97,1,0.13841962814331055,2.0,False,resnet_large__label_2__idx_972,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
74,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.8919546604156494,0,0,0,,,False,resnet_large__label_2__idx_972,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8435295820236206,"[0, 0, 31, 30]",336,2736,3072,10.9375,random
