instance_id,image,tag,is_global,segment_index,eps,k,score,bbox,num_changed,num_fixed,total,percent_changed,pattern,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
15,n01558993_robin,n01558993_robin_global,True,-1,0.0002,30,,,90,150438,150528,0.0597895408163265,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k30_eps_0.0002.vnnlib,1200,unsat False,0.0509343147277832,0.0,678.8873941898346,687.943813085556,0
16,n01558993_robin,n01558993_robin_global,True,-1,0.0002,24,,,72,150456,150528,0.0478316326530612,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k24_eps_0.0002.vnnlib,1200,unsat False,0.0509518980979919,0.0,679.3938322067261,688.4608647823334,0
17,n01558993_robin,n01558993_robin_global,True,-1,0.0002,50,,,150,150378,150528,0.0996492346938775,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50_eps_0.0002.vnnlib,1200,unsat False,0.0508632659912109,0.0,548.261403799057,554.715922832489,0
18,n01558993_robin,n01558993_robin_global,True,-1,0.0002,196,,,588,149940,150528,0.390625,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k196_eps_0.0002.vnnlib,1200,unsat False,0.0505494475364685,0.0,591.9692561626434,598.3144791126251,0
19,n01558993_robin,n01558993_robin_global,True,-1,0.0002,784,,,2352,148176,150528,1.5625,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k784_eps_0.0002.vnnlib,1200,unsat False,0.0491639971733093,0.0,588.9501292705536,595.1995708942413,0
20,n01558993_robin,n01558993_robin_global,True,-1,0.0002,12544,,,37632,112896,150528,25.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k12544_eps_0.0002.vnnlib,1200,timeout False,-0.0623186230659484,3.0,2141.019048690796,2154.3461997509003,0
21,n01558993_robin,n01558993_robin_global,True,-1,0.0002,25088,,,75264,75264,150528,50.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k25088_eps_0.0002.vnnlib,1200,sat True,,,,7.1816794872283936,0
22,n01558993_robin,n01558993_robin_global,True,-1,0.0002,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50176_eps_0.0002.vnnlib,1200,sat True,,,,11.13580083847046,0
23,n01558993_robin,n01558993_robin_global,True,-1,0.0003,2,,,6,150522,150528,0.0039859693877551,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k2_eps_0.0003.vnnlib,1200,unsat False,0.0509925484657287,0.0,284.14996361732483,292.9965786933899,0
24,n01558993_robin,n01558993_robin_global,True,-1,0.0003,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k10_eps_0.0003.vnnlib,1200,unsat False,0.0509582161903381,0.0,568.6090149879456,577.4556128978729,0
25,n01558993_robin,n01558993_robin_global,True,-1,0.0003,20,,,60,150468,150528,0.039859693877551,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k20_eps_0.0003.vnnlib,1200,unsat False,0.0509271025657653,0.0,669.3838982582092,678.1339974403381,0
26,n01558993_robin,n01558993_robin_global,True,-1,0.0003,30,,,90,150438,150528,0.0597895408163265,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k30_eps_0.0003.vnnlib,1200,unsat False,0.0509021282196044,0.0,679.9208045005798,688.6705112457275,0
27,n01558993_robin,n01558993_robin_global,True,-1,0.0003,24,,,72,150456,150528,0.0478316326530612,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k24_eps_0.0003.vnnlib,1200,unsat False,0.0509285330772399,0.0,680.9490802288055,689.6988198757172,0
28,n01558993_robin,n01558993_robin_global,True,-1,0.0003,50,,,150,150378,150528,0.0996492346938775,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50_eps_0.0003.vnnlib,1200,unsat False,0.0507964491844177,0.0,559.0177869796753,567.8035774230957,0
29,n01558993_robin,n01558993_robin_global,True,-1,0.0003,196,,,588,149940,150528,0.390625,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k196_eps_0.0003.vnnlib,1200,unsat False,0.0503186583518981,0.0,593.5920922756195,602.3772022724152,0
30,n01558993_robin,n01558993_robin_global,True,-1,0.0003,784,,,2352,148176,150528,1.5625,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k784_eps_0.0003.vnnlib,1200,unsat False,0.0481768250465393,0.0,623.9354319572449,632.7205402851105,0
31,n01558993_robin,n01558993_robin_global,True,-1,0.0003,12544,,,37632,112896,150528,25.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k12544_eps_0.0003.vnnlib,1200,timeout False,-2.8311023712158203,3.0,2348.047397375107,2365.1088078022003,0
32,n01558993_robin,n01558993_robin_global,True,-1,0.0003,25088,,,75264,75264,150528,50.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k25088_eps_0.0003.vnnlib,1200,sat True,,,,11.046988725662231,0
33,n01558993_robin,n01558993_robin_global,True,-1,0.0003,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50176_eps_0.0003.vnnlib,1200,sat True,,,,10.918320178985596,0
34,n01558993_robin,n01558993_robin_global,True,-1,0.0004,2,,,6,150522,150528,0.0039859693877551,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k2_eps_0.0004.vnnlib,1200,unsat False,0.0509915947914123,0.0,287.8039813041687,296.5962519645691,0
35,n01558993_robin,n01558993_robin_global,True,-1,0.0004,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k10_eps_0.0004.vnnlib,1200,unsat False,0.0509450435638427,0.0,566.4395792484283,575.231367111206,0
36,n01558993_robin,n01558993_robin_global,True,-1,0.0004,20,,,60,150468,150528,0.039859693877551,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k20_eps_0.0004.vnnlib,1200,unsat False,0.0509034395217895,0.0,668.4856672286987,677.277984380722,0
37,n01558993_robin,n01558993_robin_global,True,-1,0.0004,30,,,90,150438,150528,0.0597895408163265,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k30_eps_0.0004.vnnlib,1200,unsat False,0.0508701801300048,0.0,685.6999452114105,694.5238838195801,0
38,n01558993_robin,n01558993_robin_global,True,-1,0.0004,24,,,72,150456,150528,0.0478316326530612,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k24_eps_0.0004.vnnlib,1200,unsat False,0.0509046912193298,0.0,684.7151997089386,693.5395419597626,0
39,n01558993_robin,n01558993_robin_global,True,-1,0.0004,50,,,150,150378,150528,0.0996492346938775,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50_eps_0.0004.vnnlib,1200,unsat False,0.0507287383079528,0.0,561.913492679596,570.7380933761597,0
40,n01558993_robin,n01558993_robin_global,True,-1,0.0004,196,,,588,149940,150528,0.390625,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k196_eps_0.0004.vnnlib,1200,unsat False,0.0500834584236145,0.0,600.9842150211334,610.0166084766388,0
41,n01558993_robin,n01558993_robin_global,True,-1,0.0004,784,,,2352,148176,150528,1.5625,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k784_eps_0.0004.vnnlib,1200,unsat False,0.0471454262733459,0.0,628.8919105529785,637.9250960350037,0
42,n01558993_robin,n01558993_robin_global,True,-1,0.0004,12544,,,37632,112896,150528,25.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k12544_eps_0.0004.vnnlib,1200,sat True,,,,11.51190733909607,0
43,n01558993_robin,n01558993_robin_global,True,-1,0.0004,25088,,,75264,75264,150528,50.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k25088_eps_0.0004.vnnlib,1200,sat True,,,,11.260612726211548,0
44,n01558993_robin,n01558993_robin_global,True,-1,0.0004,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_global_k50176_eps_0.0004.vnnlib,1200,sat True,,,,11.251044988632202,0
45,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,2,0.5386390686035156,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k2_eps_0.0001.vnnlib,1200,unsat False,0.0509955883026123,0.0,158.18448948860168,167.1429295539856,0
46,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,10,0.5386390686035156,"[0, 0, 223, 223]",12,150516,150528,0.0079719387755102,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k10_eps_0.0001.vnnlib,1200,unsat False,0.0509895086288452,0.0,361.02994656562805,369.788861989975,0
47,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,20,0.5386390686035156,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k20_eps_0.0001.vnnlib,1200,unsat False,0.0509850978851318,0.0,561.9042818546295,570.6623079776764,0
48,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,30,0.5386390686035156,"[0, 0, 223, 223]",39,150489,150528,0.0259088010204081,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k30_eps_0.0001.vnnlib,1200,unsat False,0.0509839057922363,0.0,584.9228513240814,593.681843996048,0
49,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,24,0.5386390686035156,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k24_eps_0.0001.vnnlib,1200,unsat False,0.0509898662567138,0.0,586.6196720600128,595.6077561378479,0
50,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,50,0.5386390686035156,"[0, 0, 223, 223]",66,150462,150528,0.0438456632653061,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50_eps_0.0001.vnnlib,1200,unsat False,0.0509566068649292,0.0,653.0602102279663,662.0486238002777,0
51,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,196,0.5386390686035156,"[0, 0, 223, 223]",261,150267,150528,0.1733896683673469,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k196_eps_0.0001.vnnlib,1200,unsat False,0.0509103536605834,0.0,548.4421796798706,557.4313259124756,0
52,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,784,0.5386390686035156,"[0, 0, 223, 223]",1038,149490,150528,0.6895727040816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k784_eps_0.0001.vnnlib,1200,unsat False,0.0505731701850891,0.0,589.1430113315582,598.1284348964691,0
53,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,12544,0.5386390686035156,"[0, 0, 223, 223]",16614,133914,150528,11.037149234693878,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k12544_eps_0.0001.vnnlib,1200,unsat False,0.043517529964447,0.0,652.1585855484009,669.5451016426086,0
54,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,25088,0.5386390686035156,"[0, 0, 223, 223]",33228,117300,150528,22.074298469387756,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k25088_eps_0.0001.vnnlib,1200,unsat False,0.0320293307304382,0.0,671.8337411880493,689.1526379585266,0
55,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0001,50176,0.5386390686035156,"[0, 0, 223, 223]",66456,84072,150528,44.14859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200,timeout False,-0.0335728526115417,3.0,2118.305366754532,2135.7358531951904,0
56,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,2,0.5386390686035156,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k2_eps_0.0002.vnnlib,1200,unsat False,0.050994336605072,0.0,159.39182901382446,168.3245768547058,0
57,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,10,0.5386390686035156,"[0, 0, 223, 223]",12,150516,150528,0.0079719387755102,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k10_eps_0.0002.vnnlib,1200,unsat False,0.0509830117225647,0.0,365.1257054805755,374.0570955276489,0
58,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,20,0.5386390686035156,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k20_eps_0.0002.vnnlib,1200,unsat False,0.0509755611419677,0.0,567.3557472229004,576.3338799476624,0
59,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,30,0.5386390686035156,"[0, 0, 223, 223]",39,150489,150528,0.0259088010204081,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k30_eps_0.0002.vnnlib,1200,unsat False,0.0509721636772155,0.0,585.5226767063141,594.5005123615265,0
60,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,24,0.5386390686035156,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k24_eps_0.0002.vnnlib,1200,unsat False,0.0509832501411438,0.0,590.4332408905029,599.4108383655548,0
61,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,50,0.5386390686035156,"[0, 0, 223, 223]",66,150462,150528,0.0438456632653061,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50_eps_0.0002.vnnlib,1200,unsat False,0.0509155988693237,0.0,661.1706714630127,669.5462441444397,0
62,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,196,0.5386390686035156,"[0, 0, 223, 223]",261,150267,150528,0.1733896683673469,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k196_eps_0.0002.vnnlib,1200,unsat False,0.0508233904838562,0.0,568.8183031082153,575.2582092285156,0
63,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,784,0.5386390686035156,"[0, 0, 223, 223]",1038,149490,150528,0.6895727040816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k784_eps_0.0002.vnnlib,1200,unsat False,0.0501357913017272,0.0,592.5094578266144,598.9446697235107,0
64,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,12544,0.5386390686035156,"[0, 0, 223, 223]",16614,133914,150528,11.037149234693878,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k12544_eps_0.0002.vnnlib,1200,unsat False,0.0321791768074035,0.0,677.8537223339081,691.3883016109467,0
65,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,25088,0.5386390686035156,"[0, 0, 223, 223]",33228,117300,150528,22.074298469387756,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k25088_eps_0.0002.vnnlib,1200,timeout False,-0.0322213768959045,3.0,2126.2038650512695,2143.674000263214,0
66,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0002,50176,0.5386390686035156,"[0, 0, 223, 223]",66456,84072,150528,44.14859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50176_eps_0.0002.vnnlib,1200,timeout False,-100.3198471069336,3.0,2570.9656043052673,2588.4470450878143,0
67,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,2,0.5386390686035156,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k2_eps_0.0003.vnnlib,1200,unsat False,0.0509944558143615,0.0,159.85780262947085,168.81056356430054,0
68,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,10,0.5386390686035156,"[0, 0, 223, 223]",12,150516,150528,0.0079719387755102,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k10_eps_0.0003.vnnlib,1200,unsat False,0.0509760975837707,0.0,366.9088265895843,375.9962487220764,0
69,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,20,0.5386390686035156,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k20_eps_0.0003.vnnlib,1200,unsat False,0.0509646534919738,0.0,576.9061944484711,585.9928505420685,0
70,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,30,0.5386390686035156,"[0, 0, 223, 223]",39,150489,150528,0.0259088010204081,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k30_eps_0.0003.vnnlib,1200,unsat False,0.050960898399353,0.0,592.5053193569183,601.5924911499023,0
71,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,24,0.5386390686035156,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k24_eps_0.0003.vnnlib,1200,unsat False,0.0509757995605468,0.0,593.6890659332275,602.9675054550171,0
72,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,50,0.5386390686035156,"[0, 0, 223, 223]",66,150462,150528,0.0438456632653061,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50_eps_0.0003.vnnlib,1200,unsat False,0.0508752465248107,0.0,672.2079281806946,681.486398935318,0
73,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,196,0.5386390686035156,"[0, 0, 223, 223]",261,150267,150528,0.1733896683673469,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k196_eps_0.0003.vnnlib,1200,unsat False,0.0507352352142334,0.0,575.8916387557983,585.1743969917297,0
74,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,784,0.5386390686035156,"[0, 0, 223, 223]",1038,149490,150528,0.6895727040816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k784_eps_0.0003.vnnlib,1200,unsat False,0.0496856570243835,0.0,595.6245012283325,604.686981678009,0
75,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,12544,0.5386390686035156,"[0, 0, 223, 223]",16614,133914,150528,11.037149234693878,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k12544_eps_0.0003.vnnlib,1200,unsat False,0.0126181244850158,0.0,703.4191837310791,721.144814491272,0
76,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,25088,0.5386390686035156,"[0, 0, 223, 223]",33228,117300,150528,22.074298469387756,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k25088_eps_0.0003.vnnlib,1200,timeout False,-0.8417397141456604,3.0,2280.0396432876587,2297.7688126564026,0
77,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0003,50176,0.5386390686035156,"[0, 0, 223, 223]",66456,84072,150528,44.14859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200,sat True,,,,11.366376399993896,0
78,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,2,0.5386390686035156,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k2_eps_0.0004.vnnlib,1200,unsat False,0.0509932041168212,0.0,159.19499111175537,168.19321179389954,0
79,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,10,0.5386390686035156,"[0, 0, 223, 223]",12,150516,150528,0.0079719387755102,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k10_eps_0.0004.vnnlib,1200,unsat False,0.0509697794914245,0.0,366.508663892746,375.506810426712,0
80,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,20,0.5386390686035156,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k20_eps_0.0004.vnnlib,1200,unsat False,0.0509545803070068,0.0,572.6814317703247,581.7771329879761,0
81,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,30,0.5386390686035156,"[0, 0, 223, 223]",39,150489,150528,0.0259088010204081,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k30_eps_0.0004.vnnlib,1200,unsat False,0.0509483814239501,0.0,592.3541691303253,601.444581747055,0
82,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,24,0.5386390686035156,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k24_eps_0.0004.vnnlib,1200,unsat False,0.0509684681892395,0.0,594.3163266181946,603.4068491458893,0
83,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,50,0.5386390686035156,"[0, 0, 223, 223]",66,150462,150528,0.0438456632653061,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50_eps_0.0004.vnnlib,1200,unsat False,0.0508337020874023,0.0,674.7671773433685,683.8759615421295,0
84,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,196,0.5386390686035156,"[0, 0, 223, 223]",261,150267,150528,0.1733896683673469,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k196_eps_0.0004.vnnlib,1200,unsat False,0.0506456494331359,0.0,575.0696003437042,584.1824400424957,0
85,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,784,0.5386390686035156,"[0, 0, 223, 223]",1038,149490,150528,0.6895727040816326,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k784_eps_0.0004.vnnlib,1200,unsat False,0.0492240786552429,0.0,601.0141839981079,610.123304605484,0
86,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,12544,0.5386390686035156,"[0, 0, 223, 223]",16614,133914,150528,11.037149234693878,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k12544_eps_0.0004.vnnlib,1200,timeout False,-0.029725968837738,3.0,2126.1915249824524,2143.794665336609,0
87,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,25088,0.5386390686035156,"[0, 0, 223, 223]",33228,117300,150528,22.074298469387756,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k25088_eps_0.0004.vnnlib,1200,timeout False,-89.16938018798828,3.0,2597.1895565986633,2614.741381645202,0
88,n01558993_robin,n01558993_robin_seg0_fixmask,False,0,0.0004,50176,0.5386390686035156,"[0, 0, 223, 223]",66456,84072,150528,44.14859693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01558993_robin_seg0_fixmask_k50176_eps_0.0004.vnnlib,1200,sat True,,,,11.497134923934937,0
