instance_id,onnx,vnnlib,timeout,result,domains_visited,bab_time,all_time,init_unstable,lb_len,lb_num_finite,lb_min_finite,lb_argmin_finite,lb_any_neg_finite,image,tag,segment_index,k,eps,model,is_global,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
11,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_6868_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.754352569580078,0,0,0,,,False,resnet_large__label_12__idx_6868,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.3813453912734985,"[0, 0, 31, 31]",72,3000,3072,2.34375,random
12,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_6868_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,4.688289403915405,0,0,0,,,False,resnet_large__label_12__idx_6868,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.3813453912734985,"[0, 0, 31, 31]",3000,72,3072,97.65625,random
13,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.3168044090270996,104.44387674331664,2278,97,0,,,False,resnet_large__label_12__idx_8525,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
14,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,5.246071815490723,0,0,0,,,False,resnet_large__label_12__idx_8525,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7215376496315002,"[0, 0, 31, 31]",189,2883,3072,6.15234375,random
15,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_12__idx_8525_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2413878440856933,101.21813249588013,2155,98,1,0.006721019744873047,83.0,False,resnet_large__label_12__idx_8525,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7215376496315002,"[0, 0, 31, 31]",2883,189,3072,93.84765625,random
16,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1540446281433105,35.61198139190674,2965,98,0,,,False,resnet_large__label_13__idx_803,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
17,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.807553291320801,0,0,0,,,False,resnet_large__label_13__idx_803,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5792882442474365,"[0, 0, 31, 31]",261,2811,3072,8.49609375,random
18,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_13__idx_803_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2353384494781494,35.150071144104004,2729,98,0,,,False,resnet_large__label_13__idx_803,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5792882442474365,"[0, 0, 31, 31]",2811,261,3072,91.50390625,random
19,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1527957916259765,34.72233009338379,2526,98,0,,,False,resnet_large__label_17__idx_8201,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
20,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.0754828453063965,0,0,0,,,False,resnet_large__label_17__idx_8201,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6054646372795105,"[0, 0, 31, 31]",165,2907,3072,5.37109375,random
21,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_17__idx_8201_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2377271652221679,33.74024939537048,2384,98,0,,,False,resnet_large__label_17__idx_8201,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6054646372795105,"[0, 0, 31, 31]",2907,165,3072,94.62890625,random
22,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2433586120605468,102.63599276542664,4076,98,0,,,False,resnet_large__label_18__idx_1992,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
23,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.2260279655456543,0,0,0,,,False,resnet_large__label_18__idx_1992,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.447691947221756,"[0, 0, 31, 31]",0,3072,3072,0.0,random
24,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_1992_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2332420349121093,105.42284035682678,4076,98,0,,,False,resnet_large__label_18__idx_1992,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.447691947221756,"[0, 0, 31, 31]",3072,0,3072,100.0,random
25,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2398953437805175,101.54262089729308,2692,98,0,,,False,resnet_large__label_18__idx_5863,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
26,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,2.3663392066955566,0,0,0,,,False,resnet_large__label_18__idx_5863,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8390370011329651,"[0, 0, 31, 31]",108,2964,3072,3.515625,random
27,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_5863_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.261599063873291,101.39965915679932,2629,98,0,,,False,resnet_large__label_18__idx_5863,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8390370011329651,"[0, 0, 31, 31]",2964,108,3072,96.484375,random
28,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1519997119903564,102.64377617836,3174,98,1,0.09729832410812378,89.0,False,resnet_large__label_18__idx_75,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
29,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,1.9279215335845947,0,0,0,,,False,resnet_large__label_18__idx_75,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115933775901794,"[0, 0, 31, 31]",12,3060,3072,0.390625,random
30,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_75_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.152296781539917,103.08432984352112,3169,98,0,,,False,resnet_large__label_18__idx_75,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.9115933775901794,"[0, 0, 31, 31]",3060,12,3072,99.609375,random
31,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2428805828094482,102.99723529815674,3112,98,0,,,False,resnet_large__label_18__idx_917,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
32,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.710520029067993,0,0,0,,,False,resnet_large__label_18__idx_917,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5624877214431763,"[0, 0, 31, 31]",3,3069,3072,0.09765625,random
33,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_18__idx_917_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1508421897888183,101.51014184951782,3111,98,0,,,False,resnet_large__label_18__idx_917,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.5624877214431763,"[0, 0, 31, 31]",3069,3,3072,99.90234375,random
34,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2345139980316162,102.79083108901978,2718,98,2,0.03247714042663574,14.0,False,resnet_large__label_19__idx_1885,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
35,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.92412781715393,0,0,0,,,False,resnet_large__label_19__idx_1885,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6435689926147461,"[0, 0, 31, 31]",381,2691,3072,12.40234375,random
36,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_1885_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.1535336971282959,102.04904913902284,2428,98,0,,,False,resnet_large__label_19__idx_1885,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6435689926147461,"[0, 0, 31, 31]",2691,381,3072,87.59765625,random
37,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2397844791412353,38.312397718429565,3683,98,0,,,False,resnet_large__label_19__idx_9413,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
38,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.0580973625183105,0,0,0,,,False,resnet_large__label_19__idx_9413,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553836107254028,"[0, 0, 31, 31]",57,3015,3072,1.85546875,random
39,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_19__idx_9413_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,28.99013900756836,0,0,0,,,False,resnet_large__label_19__idx_9413,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7553836107254028,"[0, 0, 31, 31]",3015,57,3072,98.14453125,random
40,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2370340824127197,103.62299537658691,2268,97,0,,,False,resnet_large__label_1__idx_8126,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
41,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,6.186269760131836,0,0,0,,,False,resnet_large__label_1__idx_8126,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960622549057007,"[0, 0, 31, 31]",0,3072,3072,0.0,random
42,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_1__idx_8126_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2642374038696289,102.31952786445618,2268,97,0,,,False,resnet_large__label_1__idx_8126,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8960622549057007,"[0, 0, 31, 31]",3072,0,3072,100.0,random
43,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2298140525817871,37.7777636051178,4199,97,0,,,False,resnet_large__label_21__idx_2858,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
44,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,6.415007829666138,0,0,0,,,False,resnet_large__label_21__idx_2858,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8062036633491516,"[0, 0, 31, 31]",267,2805,3072,8.69140625,random
45,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_2858_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2356126308441162,34.89358901977539,3929,98,1,0.0989232063293457,33.0,False,resnet_large__label_21__idx_2858,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8062036633491516,"[0, 0, 31, 31]",2805,267,3072,91.30859375,random
46,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_global_k1024_eps_0.0039.vnnlib,100,sat True,,,4.819438457489014,0,0,0,,,False,resnet_large__label_21__idx_9995,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
47,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,6.3030641078948975,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802404761314392,"[0, 0, 31, 31]",594,2478,3072,19.3359375,random
48,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_21__idx_9995_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,5.791833162307739,0,0,0,,,False,resnet_large__label_21__idx_9995,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7802404761314392,"[0, 0, 31, 31]",2478,594,3072,80.6640625,random
49,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2398438453674316,36.671589612960815,2836,98,0,,,False,resnet_large__label_22__idx_700,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
50,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,6.372076034545898,0,0,0,,,False,resnet_large__label_22__idx_700,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589838743209839,"[0, 0, 30, 31]",636,2436,3072,20.703125,random
51,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_22__idx_700_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,30.028806686401367,0,0,0,,,False,resnet_large__label_22__idx_700,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8589838743209839,"[0, 0, 30, 31]",2436,636,3072,79.296875,random
52,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.1526103019714355,34.17102646827698,4033,98,1,0.17534923553466797,0.0,False,resnet_large__label_25__idx_2209,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
53,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.928943634033203,0,0,0,,,False,resnet_large__label_25__idx_2209,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8551040291786194,"[0, 0, 31, 31]",300,2772,3072,9.765625,random
54,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2209_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2524349689483642,39.953453540802,3943,98,0,,,False,resnet_large__label_25__idx_2209,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8551040291786194,"[0, 0, 31, 31]",2772,300,3072,90.234375,random
55,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2307426929473877,101.35762929916382,3139,98,0,,,False,resnet_large__label_25__idx_2893,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
56,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.5733113288879395,0,0,0,,,False,resnet_large__label_25__idx_2893,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4777702689170837,"[0, 0, 31, 31]",240,2832,3072,7.8125,random
57,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_25__idx_2893_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2322752475738525,105.93485236167908,2870,98,0,,,False,resnet_large__label_25__idx_2893,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.4777702689170837,"[0, 0, 31, 31]",2832,240,3072,92.1875,random
58,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.3766317367553711,42.47151803970337,4082,98,3,0.06215834617614746,77.0,False,resnet_large__label_26__idx_212,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
59,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.156182289123535,0,0,0,,,False,resnet_large__label_26__idx_212,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7895626425743103,"[0, 0, 31, 31]",324,2748,3072,10.546875,random
60,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_212_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2399978637695312,34.97165131568909,3751,98,0,,,False,resnet_large__label_26__idx_212,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.7895626425743103,"[0, 0, 31, 31]",2748,324,3072,89.453125,random
61,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_global_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2430253028869629,102.3178324699402,4233,96,0,,,False,resnet_large__label_26__idx_8903,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
62,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.4630579948425293,0,0,0,,,False,resnet_large__label_26__idx_8903,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146437406539917,"[0, 0, 31, 31]",225,2847,3072,7.32421875,random
63,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_26__idx_8903_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,timeout False,0.0,0.2383725643157959,105.34242224693298,3985,97,1,0.02494645118713379,43.0,False,resnet_large__label_26__idx_8903,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8146437406539917,"[0, 0, 31, 31]",2847,225,3072,92.67578125,random
64,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2310037612915039,99.64306974411012,4205,97,0,,,False,resnet_large__label_27__idx_7106,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
65,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.4179441928863525,0,0,0,,,False,resnet_large__label_27__idx_7106,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8352824449539185,"[0, 0, 31, 31]",0,3072,3072,0.0,random
66,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_27__idx_7106_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.180382490158081,98.5512146949768,4205,97,0,,,False,resnet_large__label_27__idx_7106,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8352824449539185,"[0, 0, 31, 31]",3072,0,3072,100.0,random
67,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.23167085647583,42.46026587486267,4136,96,2,0.15061235427856445,84.0,False,resnet_large__label_29__idx_242,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
68,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,3.1619272232055664,0,0,0,,,False,resnet_large__label_29__idx_242,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6771342754364014,"[0, 0, 31, 31]",519,2553,3072,16.89453125,random
69,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_29__idx_242_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,28.22103810310364,0,0,0,,,False,resnet_large__label_29__idx_242,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.6771342754364014,"[0, 0, 31, 31]",2553,519,3072,83.10546875,random
70,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_global_k1024_eps_0.0039.vnnlib,100,sat True,,,5.730828046798706,0,0,0,,,False,resnet_large__label_2__idx_3801,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
71,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,6.3112263679504395,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8425372242927551,"[0, 0, 31, 31]",237,2835,3072,7.71484375,random
72,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_3801_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,sat True,,,4.824172258377075,0,0,0,,,False,resnet_large__label_2__idx_3801,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8425372242927551,"[0, 0, 31, 31]",2835,237,3072,92.28515625,random
73,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_global_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.3056225776672363,46.17354154586792,4325,97,1,0.13842082023620605,2.0,False,resnet_large__label_2__idx_972,global,-1,1024,0.0039,CIFAR100_resnet_large,True,,,3072,0,3072,100.0,random
74,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_fix_mask_seg0_k1024_eps_0.0039.vnnlib,100,unsat True,,,4.921634674072266,0,0,0,,,False,resnet_large__label_2__idx_972,fix_mask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8435524106025696,"[0, 0, 31, 28]",687,2385,3072,22.36328125,random
75,onnx/CIFAR100_resnet_large.onnx,vnnlib/resnet_large__label_2__idx_972_fix_nonmask_seg0_k1024_eps_0.0039.vnnlib,100,unsat False,0.0,0.2371773719787597,36.801002740859985,3755,98,0,,,False,resnet_large__label_2__idx_972,fix_nonmask,0,1024,0.0039,CIFAR100_resnet_large,False,0.8435524106025696,"[0, 0, 31, 28]",2385,687,3072,77.63671875,random
