image,model,tag,is_global,segment_index,eps,k,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
n01685808_whiptail,vgg16-7,fix_nonmask,False,0,0.0001,1568,0.5920042991638184,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01687978_agama,vgg16-7,global,True,-1,0.0001,50176,,,150528,0,150528,100.0,random
n01687978_agama,vgg16-7,global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,random
n01687978_agama,vgg16-7,global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,random
n01687978_agama,vgg16-7,global,True,-1,0.0001,6272,,,18816,131712,150528,12.5,random
n01687978_agama,vgg16-7,global,True,-1,0.0001,3136,,,9408,141120,150528,6.25,random
n01687978_agama,vgg16-7,global,True,-1,0.0001,1568,,,4704,145824,150528,3.125,random
n01687978_agama,vgg16-7,fix_mask,False,0,0.0001,50176,0.9029334783554077,"[0, 0, 223, 223]",7917,142611,150528,5.259486607142857,random
n01687978_agama,vgg16-7,fix_mask,False,0,0.0001,25088,0.9029334783554077,"[0, 0, 223, 223]",7917,142611,150528,5.259486607142857,random
n01687978_agama,vgg16-7,fix_mask,False,0,0.0001,12544,0.9029334783554077,"[0, 0, 223, 223]",7917,142611,150528,5.259486607142857,random
n01687978_agama,vgg16-7,fix_mask,False,0,0.0001,6272,0.9029334783554077,"[0, 0, 223, 223]",7917,142611,150528,5.259486607142857,random
n01687978_agama,vgg16-7,fix_mask,False,0,0.0001,3136,0.9029334783554077,"[0, 0, 223, 223]",7917,142611,150528,5.259486607142857,random
n01687978_agama,vgg16-7,fix_mask,False,0,0.0001,1568,0.9029334783554077,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01687978_agama,vgg16-7,fix_nonmask,False,0,0.0001,50176,0.9029334783554077,"[0, 0, 223, 223]",142611,7917,150528,94.74051339285714,random
n01687978_agama,vgg16-7,fix_nonmask,False,0,0.0001,25088,0.9029334783554077,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
n01687978_agama,vgg16-7,fix_nonmask,False,0,0.0001,12544,0.9029334783554077,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
n01687978_agama,vgg16-7,fix_nonmask,False,0,0.0001,6272,0.9029334783554077,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
n01687978_agama,vgg16-7,fix_nonmask,False,0,0.0001,3136,0.9029334783554077,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
n01687978_agama,vgg16-7,fix_nonmask,False,0,0.0001,1568,0.9029334783554077,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01688243_frilled_lizard,vgg16-7,global,True,-1,0.0001,50176,,,150528,0,150528,100.0,random
n01688243_frilled_lizard,vgg16-7,global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,random
n01688243_frilled_lizard,vgg16-7,global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,random
n01688243_frilled_lizard,vgg16-7,global,True,-1,0.0001,6272,,,18816,131712,150528,12.5,random
n01688243_frilled_lizard,vgg16-7,global,True,-1,0.0001,3136,,,9408,141120,150528,6.25,random
n01688243_frilled_lizard,vgg16-7,global,True,-1,0.0001,1568,,,4704,145824,150528,3.125,random
n01688243_frilled_lizard,vgg16-7,fix_mask,False,0,0.0001,50176,0.897576093673706,"[0, 0, 223, 223]",35361,115167,150528,23.491310586734695,random
n01688243_frilled_lizard,vgg16-7,fix_mask,False,0,0.0001,25088,0.897576093673706,"[0, 0, 223, 223]",35361,115167,150528,23.491310586734695,random
n01688243_frilled_lizard,vgg16-7,fix_mask,False,0,0.0001,12544,0.897576093673706,"[0, 0, 223, 223]",35361,115167,150528,23.491310586734695,random
n01688243_frilled_lizard,vgg16-7,fix_mask,False,0,0.0001,6272,0.897576093673706,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
n01688243_frilled_lizard,vgg16-7,fix_mask,False,0,0.0001,3136,0.897576093673706,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
n01688243_frilled_lizard,vgg16-7,fix_mask,False,0,0.0001,1568,0.897576093673706,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01688243_frilled_lizard,vgg16-7,fix_nonmask,False,0,0.0001,50176,0.897576093673706,"[0, 0, 223, 223]",115167,35361,150528,76.5086894132653,random
n01688243_frilled_lizard,vgg16-7,fix_nonmask,False,0,0.0001,25088,0.897576093673706,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
n01688243_frilled_lizard,vgg16-7,fix_nonmask,False,0,0.0001,12544,0.897576093673706,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
n01688243_frilled_lizard,vgg16-7,fix_nonmask,False,0,0.0001,6272,0.897576093673706,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
n01688243_frilled_lizard,vgg16-7,fix_nonmask,False,0,0.0001,3136,0.897576093673706,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
n01688243_frilled_lizard,vgg16-7,fix_nonmask,False,0,0.0001,1568,0.897576093673706,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01692333_Gila_monster,vgg16-7,global,True,-1,0.0001,50176,,,150528,0,150528,100.0,random
n01692333_Gila_monster,vgg16-7,global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,random
n01692333_Gila_monster,vgg16-7,global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,random
n01692333_Gila_monster,vgg16-7,global,True,-1,0.0001,6272,,,18816,131712,150528,12.5,random
n01692333_Gila_monster,vgg16-7,global,True,-1,0.0001,3136,,,9408,141120,150528,6.25,random
n01692333_Gila_monster,vgg16-7,global,True,-1,0.0001,1568,,,4704,145824,150528,3.125,random
n01692333_Gila_monster,vgg16-7,fix_mask,False,0,0.0001,50176,0.8040295243263245,"[0, 0, 223, 222]",38013,112515,150528,25.253109056122447,random
n01692333_Gila_monster,vgg16-7,fix_mask,False,0,0.0001,25088,0.8040295243263245,"[0, 0, 223, 222]",38013,112515,150528,25.253109056122447,random
n01692333_Gila_monster,vgg16-7,fix_mask,False,0,0.0001,12544,0.8040295243263245,"[0, 0, 223, 222]",37632,112896,150528,25.0,random
n01692333_Gila_monster,vgg16-7,fix_mask,False,0,0.0001,6272,0.8040295243263245,"[0, 0, 223, 222]",18816,131712,150528,12.5,random
n01692333_Gila_monster,vgg16-7,fix_mask,False,0,0.0001,3136,0.8040295243263245,"[0, 0, 223, 222]",9408,141120,150528,6.25,random
n01692333_Gila_monster,vgg16-7,fix_mask,False,0,0.0001,1568,0.8040295243263245,"[0, 0, 223, 222]",4704,145824,150528,3.125,random
n01692333_Gila_monster,vgg16-7,fix_nonmask,False,0,0.0001,50176,0.8040295243263245,"[0, 0, 223, 222]",112515,38013,150528,74.74689094387755,random
n01692333_Gila_monster,vgg16-7,fix_nonmask,False,0,0.0001,25088,0.8040295243263245,"[0, 0, 223, 222]",75264,75264,150528,50.0,random
n01692333_Gila_monster,vgg16-7,fix_nonmask,False,0,0.0001,12544,0.8040295243263245,"[0, 0, 223, 222]",37632,112896,150528,25.0,random
n01692333_Gila_monster,vgg16-7,fix_nonmask,False,0,0.0001,6272,0.8040295243263245,"[0, 0, 223, 222]",18816,131712,150528,12.5,random
n01692333_Gila_monster,vgg16-7,fix_nonmask,False,0,0.0001,3136,0.8040295243263245,"[0, 0, 223, 222]",9408,141120,150528,6.25,random
n01692333_Gila_monster,vgg16-7,fix_nonmask,False,0,0.0001,1568,0.8040295243263245,"[0, 0, 223, 222]",4704,145824,150528,3.125,random
n01694178_African_chameleon,vgg16-7,global,True,-1,0.0001,50176,,,150528,0,150528,100.0,random
n01694178_African_chameleon,vgg16-7,global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,random
n01694178_African_chameleon,vgg16-7,global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,random
n01694178_African_chameleon,vgg16-7,global,True,-1,0.0001,6272,,,18816,131712,150528,12.5,random
n01694178_African_chameleon,vgg16-7,global,True,-1,0.0001,3136,,,9408,141120,150528,6.25,random
n01694178_African_chameleon,vgg16-7,global,True,-1,0.0001,1568,,,4704,145824,150528,3.125,random
n01694178_African_chameleon,vgg16-7,fix_mask,False,0,0.0001,50176,0.9309437274932861,"[0, 0, 223, 223]",6762,143766,150528,4.4921875,random
n01694178_African_chameleon,vgg16-7,fix_mask,False,0,0.0001,25088,0.9309437274932861,"[0, 0, 223, 223]",6762,143766,150528,4.4921875,random
n01694178_African_chameleon,vgg16-7,fix_mask,False,0,0.0001,12544,0.9309437274932861,"[0, 0, 223, 223]",6762,143766,150528,4.4921875,random
n01694178_African_chameleon,vgg16-7,fix_mask,False,0,0.0001,6272,0.9309437274932861,"[0, 0, 223, 223]",6762,143766,150528,4.4921875,random
n01694178_African_chameleon,vgg16-7,fix_mask,False,0,0.0001,3136,0.9309437274932861,"[0, 0, 223, 223]",6762,143766,150528,4.4921875,random
n01694178_African_chameleon,vgg16-7,fix_mask,False,0,0.0001,1568,0.9309437274932861,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01694178_African_chameleon,vgg16-7,fix_nonmask,False,0,0.0001,50176,0.9309437274932861,"[0, 0, 223, 223]",143766,6762,150528,95.5078125,random
n01694178_African_chameleon,vgg16-7,fix_nonmask,False,0,0.0001,25088,0.9309437274932861,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
n01694178_African_chameleon,vgg16-7,fix_nonmask,False,0,0.0001,12544,0.9309437274932861,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
n01694178_African_chameleon,vgg16-7,fix_nonmask,False,0,0.0001,6272,0.9309437274932861,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
n01694178_African_chameleon,vgg16-7,fix_nonmask,False,0,0.0001,3136,0.9309437274932861,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
n01694178_African_chameleon,vgg16-7,fix_nonmask,False,0,0.0001,1568,0.9309437274932861,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01695060_Komodo_dragon,vgg16-7,global,True,-1,0.0001,50176,,,150528,0,150528,100.0,random
n01695060_Komodo_dragon,vgg16-7,global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,random
n01695060_Komodo_dragon,vgg16-7,global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,random
n01695060_Komodo_dragon,vgg16-7,global,True,-1,0.0001,6272,,,18816,131712,150528,12.5,random
n01695060_Komodo_dragon,vgg16-7,global,True,-1,0.0001,3136,,,9408,141120,150528,6.25,random
n01695060_Komodo_dragon,vgg16-7,global,True,-1,0.0001,1568,,,4704,145824,150528,3.125,random
n01695060_Komodo_dragon,vgg16-7,fix_mask,False,0,0.0001,50176,0.7323204278945923,"[0, 0, 223, 223]",48882,101646,150528,32.47369260204081,random
n01695060_Komodo_dragon,vgg16-7,fix_mask,False,0,0.0001,25088,0.7323204278945923,"[0, 0, 223, 223]",48882,101646,150528,32.47369260204081,random
n01695060_Komodo_dragon,vgg16-7,fix_mask,False,0,0.0001,12544,0.7323204278945923,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
n01695060_Komodo_dragon,vgg16-7,fix_mask,False,0,0.0001,6272,0.7323204278945923,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
n01695060_Komodo_dragon,vgg16-7,fix_mask,False,0,0.0001,3136,0.7323204278945923,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
n01695060_Komodo_dragon,vgg16-7,fix_mask,False,0,0.0001,1568,0.7323204278945923,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01695060_Komodo_dragon,vgg16-7,fix_nonmask,False,0,0.0001,50176,0.7323204278945923,"[0, 0, 223, 223]",101646,48882,150528,67.52630739795919,random
n01695060_Komodo_dragon,vgg16-7,fix_nonmask,False,0,0.0001,25088,0.7323204278945923,"[0, 0, 223, 223]",75264,75264,150528,50.0,random
n01695060_Komodo_dragon,vgg16-7,fix_nonmask,False,0,0.0001,12544,0.7323204278945923,"[0, 0, 223, 223]",37632,112896,150528,25.0,random
n01695060_Komodo_dragon,vgg16-7,fix_nonmask,False,0,0.0001,6272,0.7323204278945923,"[0, 0, 223, 223]",18816,131712,150528,12.5,random
n01695060_Komodo_dragon,vgg16-7,fix_nonmask,False,0,0.0001,3136,0.7323204278945923,"[0, 0, 223, 223]",9408,141120,150528,6.25,random
n01695060_Komodo_dragon,vgg16-7,fix_nonmask,False,0,0.0001,1568,0.7323204278945923,"[0, 0, 223, 223]",4704,145824,150528,3.125,random
n01697457_African_crocodile,vgg16-7,global,True,-1,0.0001,50176,,,150528,0,150528,100.0,random
n01697457_African_crocodile,vgg16-7,global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,random
n01697457_African_crocodile,vgg16-7,global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,random
n01697457_African_crocodile,vgg16-7,global,True,-1,0.0001,6272,,,18816,131712,150528,12.5,random
n01697457_African_crocodile,vgg16-7,global,True,-1,0.0001,3136,,,9408,141120,150528,6.25,random
n01697457_African_crocodile,vgg16-7,global,True,-1,0.0001,1568,,,4704,145824,150528,3.125,random
n01697457_African_crocodile,vgg16-7,fix_mask,False,0,0.0001,50176,0.7119722366333008,"[0, 0, 223, 222]",56268,94260,150528,37.38042091836735,random
n01697457_African_crocodile,vgg16-7,fix_mask,False,0,0.0001,25088,0.7119722366333008,"[0, 0, 223, 222]",56268,94260,150528,37.38042091836735,random
n01697457_African_crocodile,vgg16-7,fix_mask,False,0,0.0001,12544,0.7119722366333008,"[0, 0, 223, 222]",37632,112896,150528,25.0,random
n01697457_African_crocodile,vgg16-7,fix_mask,False,0,0.0001,6272,0.7119722366333008,"[0, 0, 223, 222]",18816,131712,150528,12.5,random
n01697457_African_crocodile,vgg16-7,fix_mask,False,0,0.0001,3136,0.7119722366333008,"[0, 0, 223, 222]",9408,141120,150528,6.25,random
n01697457_African_crocodile,vgg16-7,fix_mask,False,0,0.0001,1568,0.7119722366333008,"[0, 0, 223, 222]",4704,145824,150528,3.125,random
n01697457_African_crocodile,vgg16-7,fix_nonmask,False,0,0.0001,50176,0.7119722366333008,"[0, 0, 223, 222]",94260,56268,150528,62.61957908163265,random
n01697457_African_crocodile,vgg16-7,fix_nonmask,False,0,0.0001,25088,0.7119722366333008,"[0, 0, 223, 222]",75264,75264,150528,50.0,random
n01697457_African_crocodile,vgg16-7,fix_nonmask,False,0,0.0001,12544,0.7119722366333008,"[0, 0, 223, 222]",37632,112896,150528,25.0,random
n01697457_African_crocodile,vgg16-7,fix_nonmask,False,0,0.0001,6272,0.7119722366333008,"[0, 0, 223, 222]",18816,131712,150528,12.5,random
n01697457_African_crocodile,vgg16-7,fix_nonmask,False,0,0.0001,3136,0.7119722366333008,"[0, 0, 223, 222]",9408,141120,150528,6.25,random
n01697457_African_crocodile,vgg16-7,fix_nonmask,False,0,0.0001,1568,0.7119722366333008,"[0, 0, 223, 222]",4704,145824,150528,3.125,random
