instance_id,image,tag,is_global,segment_index,eps,k,score,bbox,num_changed,num_fixed,total,percent_changed,pattern,onnx,vnnlib,timeout,result,lb_minus_rhs,domains_visited,bab_time,all_time,init_unstable
29,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,10,0.9039138555526732,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.6817350387573242,1950.1927042007449,0.0
30,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0001,50176,0.9039138555526732,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,1943.906102180481,0.0
31,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,10,0.9039138555526732,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,2.9566001892089844,1859.3476498126984,0.0
32,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixmask,False,0,0.0003,50176,0.9039138555526732,"[0, 0, 223, 223]",14712,135816,150528,9.77359693877551,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,1853.8355231285095,0.0
33,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,10,0.9039138555526732,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,2.4781041145324707,1858.724497795105,0.0
34,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0001,50176,0.9039138555526732,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122447,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,2192.8726193904877,0.0
35,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,10,0.9039138555526732,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,1.4230551719665527,2166.9948954582214,0.0
36,n01484850_great_white_shark,n01484850_great_white_shark_seg0_fixnonmask,False,0,0.0003,50176,0.9039138555526732,"[0, 0, 223, 223]",135816,14712,150528,90.22640306122447,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01484850_great_white_shark_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,2248.382292032242,0.0
37,n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_global_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.5648061633110046,0.0,559.4640688896179,2799.084247112274,0.0
38,n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0001,50176,,,150528,0,150528,100.0,global,,,,timeout False,,,,,
39,n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_global_k10_eps_0.0003.vnnlib,1200.0,unsat False,0.5647868514060974,0.0,565.7275960445404,2421.2252531051636,0.0
40,n01491361_tiger_shark,n01491361_tiger_shark_global,True,-1,0.0003,50176,,,150528,0,150528,100.0,global,,,,timeout False,,,,,
41,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,10,0.960216760635376,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.5648156404495239,0.0,2.1892383098602295,1864.9433476924896,0.0
42,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0001,50176,0.960216760635376,"[0, 0, 223, 223]",3693,146835,150528,2.4533641581632653,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.563139796257019,0.0,580.803569316864,2436.382763147354,0.0
43,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,10,0.960216760635376,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_seg0_fixmask_k10_eps_0.0003.vnnlib,1200.0,unsat False,0.5648155212402344,0.0,2.002577304840088,1860.686674118042,0.0
44,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixmask,False,0,0.0003,50176,0.960216760635376,"[0, 0, 223, 223]",3693,146835,150528,2.4533641581632653,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,unsat False,0.5583770275115967,0.0,594.903226852417,2456.035209178925,0.0
45,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,10,0.960216760635376,"[0, 0, 223, 223]",30,150498,150528,0.0199298469387755,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.5648062229156494,0.0,559.7234597206116,2417.479108810425,0.0
46,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0001,50176,0.960216760635376,"[0, 0, 223, 223]",146835,3693,150528,97.54663584183672,fix_nonmask,,,,timeout False,,,,,
47,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0003,10,0.960216760635376,"[0, 0, 223, 223]",30,150498,150528,0.0199298469387755,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01491361_tiger_shark_seg0_fixnonmask_k10_eps_0.0003.vnnlib,1200.0,unsat False,0.5647867918014526,0.0,565.476772069931,2422.2231152057648,0.0
48,n01491361_tiger_shark,n01491361_tiger_shark_seg0_fixnonmask,False,0,0.0003,50176,0.960216760635376,"[0, 0, 223, 223]",146835,3693,150528,97.54663584183672,fix_nonmask,,,,timeout False,,,,,
49,n01496331_electric_ray,n01496331_electric_ray_global,True,-1,0.0001,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_global_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.1177717149257659,0.0,586.4095339775085,2445.536839723587,0.0
50,n01496331_electric_ray,n01496331_electric_ray_global,True,-1,0.0001,50176,,,150528,0,150528,100.0,global,,,,timeout False,,,,,
51,n01496331_electric_ray,n01496331_electric_ray_global,True,-1,0.0003,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_global_k10_eps_0.0003.vnnlib,1200.0,unsat False,0.1177541017532348,0.0,592.7623829841614,2537.827417135238,0.0
52,n01496331_electric_ray,n01496331_electric_ray_global,True,-1,0.0003,50176,,,150528,0,150528,100.0,global,,,,timeout False,,,,,
53,n01496331_electric_ray,n01496331_electric_ray_seg0_fixmask,False,0,0.0001,10,0.9196960926055908,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.1177798509597778,0.0,183.11194133758545,2077.5935204029083,0.0
54,n01496331_electric_ray,n01496331_electric_ray_seg0_fixmask,False,0,0.0001,50176,0.9196960926055908,"[0, 0, 223, 223]",9276,141252,150528,6.162308673469388,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200.0,unsat False,0.1155396401882171,0.0,606.259566783905,2455.6649618148804,0.0
55,n01496331_electric_ray,n01496331_electric_ray_seg0_fixmask,False,0,0.0003,10,0.9196960926055908,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_seg0_fixmask_k10_eps_0.0003.vnnlib,1200.0,unsat False,0.1177798509597778,0.0,184.62391209602356,2128.310629606247,0.0
56,n01496331_electric_ray,n01496331_electric_ray_seg0_fixmask,False,0,0.0003,50176,0.9196960926055908,"[0, 0, 223, 223]",9276,141252,150528,6.162308673469388,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,unsat False,0.1097664237022399,0.0,638.0403311252594,2575.4924759864807,0.0
57,n01496331_electric_ray,n01496331_electric_ray_seg0_fixnonmask,False,0,0.0001,10,0.9196960926055908,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,unsat False,0.1177715063095092,0.0,549.7130815982819,2400.6444220542908,0.0
58,n01496331_electric_ray,n01496331_electric_ray_seg0_fixnonmask,False,0,0.0001,50176,0.9196960926055908,"[0, 0, 223, 223]",141252,9276,150528,93.83769132653062,fix_nonmask,,,,timeout False,,,,,
59,n01496331_electric_ray,n01496331_electric_ray_seg0_fixnonmask,False,0,0.0003,10,0.9196960926055908,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01496331_electric_ray_seg0_fixnonmask_k10_eps_0.0003.vnnlib,1200.0,unsat False,0.1177550852298736,0.0,562.417599439621,2412.451422452926,0.0
60,n01496331_electric_ray,n01496331_electric_ray_seg0_fixnonmask,False,0,0.0003,50176,0.9196960926055908,"[0, 0, 223, 223]",141252,9276,150528,93.83769132653062,fix_nonmask,,,,timeout False,,,,,
61,n01514668_cock,n01514668_cock_global,True,-1,0.0001,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_global_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,2.2640066146850586,2233.4976267814636,0.0
62,n01514668_cock,n01514668_cock_global,True,-1,0.0001,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_global_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,2248.5474939346313,0.0
63,n01514668_cock,n01514668_cock_global,True,-1,0.0003,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_global_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,1.379514455795288,2250.5967786312103,0.0
64,n01514668_cock,n01514668_cock_global,True,-1,0.0003,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_global_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,2241.881782770157,0.0
65,n01514668_cock,n01514668_cock_seg0_fixmask,False,0,0.0001,10,0.9203562140464784,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,2.486077070236206,1857.5349960327148,0.0
66,n01514668_cock,n01514668_cock_seg0_fixmask,False,0,0.0001,50176,0.9203562140464784,"[0, 0, 223, 223]",8307,142221,150528,5.518574617346939,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.4252326488494873,2243.350472688675,0.0
67,n01514668_cock,n01514668_cock_seg0_fixmask,False,0,0.0003,10,0.9203562140464784,"[0, 0, 223, 223]",3,150525,150528,0.0019929846938775,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixmask_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,1.4163634777069092,2251.2136857509613,0.0
68,n01514668_cock,n01514668_cock_seg0_fixmask,False,0,0.0003,50176,0.9203562140464784,"[0, 0, 223, 223]",8307,142221,150528,5.518574617346939,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,sat False,-inf,,2.467255115509033,1858.3316040039065,0.0
69,n01514668_cock,n01514668_cock_seg0_fixnonmask,False,0,0.0001,10,0.9203562140464784,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.419682264328003,2250.9261090755463,0.0
70,n01514668_cock,n01514668_cock_seg0_fixnonmask,False,0,0.0001,50176,0.9203562140464784,"[0, 0, 223, 223]",142221,8307,150528,94.48142538265306,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,1857.4261202812197,0.0
71,n01514668_cock,n01514668_cock_seg0_fixnonmask,False,0,0.0003,10,0.9203562140464784,"[0, 0, 223, 223]",27,150501,150528,0.0179368622448979,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixnonmask_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,1.4888336658477783,2242.956638813019,0.0
72,n01514668_cock,n01514668_cock_seg0_fixnonmask,False,0,0.0003,50176,0.9203562140464784,"[0, 0, 223, 223]",142221,8307,150528,94.48142538265306,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514668_cock_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,2250.028940677643,0.0
73,n01514859_hen,n01514859_hen_global,True,-1,0.0001,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_global_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.539726495742798,2242.709318637848,0.0
74,n01514859_hen,n01514859_hen_global,True,-1,0.0001,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_global_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,1857.4410338401792,0.0
75,n01514859_hen,n01514859_hen_global,True,-1,0.0003,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_global_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,1.6265919208526611,2215.8486602306366,0.0
76,n01514859_hen,n01514859_hen_global,True,-1,0.0003,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_global_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,1856.8045678138733,0.0
77,n01514859_hen,n01514859_hen_seg0_fixmask,False,0,0.0001,10,0.7729081511497498,"[0, 0, 223, 223]",12,150516,150528,0.0079719387755102,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixmask_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.425626516342163,2224.0850291252136,0.0
78,n01514859_hen,n01514859_hen_seg0_fixmask,False,0,0.0001,50176,0.7729081511497498,"[0, 0, 223, 223]",54453,96075,150528,36.17466517857143,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixmask_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,1858.6581757068632,0.0
79,n01514859_hen,n01514859_hen_seg0_fixmask,False,0,0.0003,10,0.7729081511497498,"[0, 0, 223, 223]",12,150516,150528,0.0079719387755102,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixmask_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,1.5620677471160889,1863.9705972671509,0.0
80,n01514859_hen,n01514859_hen_seg0_fixmask,False,0,0.0003,50176,0.7729081511497498,"[0, 0, 223, 223]",54453,96075,150528,36.17466517857143,fix_mask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,1858.9302048683169,0.0
81,n01514859_hen,n01514859_hen_seg0_fixnonmask,False,0,0.0001,10,0.7729081511497498,"[0, 0, 223, 223]",18,150510,150528,0.0119579081632653,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixnonmask_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,1.5781893730163574,1858.2241125106812,0.0
82,n01514859_hen,n01514859_hen_seg0_fixnonmask,False,0,0.0001,50176,0.7729081511497498,"[0, 0, 223, 223]",96075,54453,150528,63.82533482142857,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixnonmask_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,1855.046860218048,0.0
83,n01514859_hen,n01514859_hen_seg0_fixnonmask,False,0,0.0003,10,0.7729081511497498,"[0, 0, 223, 223]",18,150510,150528,0.0119579081632653,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixnonmask_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,2.337690830230713,1858.943481683731,0.0
84,n01514859_hen,n01514859_hen_seg0_fixnonmask,False,0,0.0003,50176,0.7729081511497498,"[0, 0, 223, 223]",96075,54453,150528,63.82533482142857,fix_nonmask,onnx/vgg16-7.onnx,vnnlib/n01514859_hen_seg0_fixnonmask_k50176_eps_0.0003.vnnlib,1200.0,sat True,,,,2249.822365999222,0.0
85,n01518878_ostrich,n01518878_ostrich_global,True,-1,0.0001,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01518878_ostrich_global_k10_eps_0.0001.vnnlib,1200.0,sat False,-inf,,2.4812636375427246,1857.562141418457,0.0
86,n01518878_ostrich,n01518878_ostrich_global,True,-1,0.0001,50176,,,150528,0,150528,100.0,global,onnx/vgg16-7.onnx,vnnlib/n01518878_ostrich_global_k50176_eps_0.0001.vnnlib,1200.0,sat True,,,,2241.9156682491302,0.0
87,n01518878_ostrich,n01518878_ostrich_global,True,-1,0.0003,10,,,30,150498,150528,0.0199298469387755,global,onnx/vgg16-7.onnx,vnnlib/n01518878_ostrich_global_k10_eps_0.0003.vnnlib,1200.0,sat False,-inf,,1.642354965209961,1860.8286743164065,0.0
