path,name,entropy_bits,edge_density,edge_pixels,distinct_colors_q16,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,complexity_score
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03998194_prayer_rug.JPEG,n03998194_prayer_rug.JPEG,7.097922459909763,0.25777264030612246,12934,1244,15.534095779558774,0.43146002382573684,0.12556184975687132,0.8595724763940887,7.957502060808815
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02397096_warthog.JPEG,n02397096_warthog.JPEG,7.621614587669862,0.3119618941326531,15653,400,33.966308403906424,0.33384833266374037,0.06853888486174929,0.6393736816548892,7.896232057900184
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02655020_puffer.JPEG,n02655020_puffer.JPEG,7.826977545502861,0.2520727040816326,12648,435,54.472369064028,0.4114324233453573,0.0743122955224059,0.6866087468453015,7.841610041736876
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02105505_komondor.JPEG,n02105505_komondor.JPEG,7.721025332375758,0.33834901147959184,16977,337,29.107458922493436,0.3414920721930139,0.07162348978410125,0.8191971876537691,7.775607157028572
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04067472_reel.JPEG,n04067472_reel.JPEG,7.6478366059257485,0.2507174744897959,12580,600,48.06868032778405,0.430935145062317,0.08431849951882765,0.6756726515809469,7.750890770192213
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07753592_banana.JPEG,n07753592_banana.JPEG,7.288410874981285,0.2620376275510204,13148,642,67.4332654920979,0.4487111933746519,0.18745093758283599,0.70140948150783,7.7485467212203485
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02871525_bookshop.JPEG,n02871525_bookshop.JPEG,7.699286085869456,0.21105707908163265,10590,919,47.43412611711014,0.5134025443522479,0.10977470693919793,0.7827076186828861,7.730179434686304
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02325366_wood_rabbit.JPEG,n02325366_wood_rabbit.JPEG,7.456140980436101,0.29318797831632654,14711,193,70.14840142544406,0.4014821277178755,0.08960607957836622,0.5726057339346351,7.722917090955153
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01755581_diamondback.JPEG,n01755581_diamondback.JPEG,7.640627858274145,0.30018335459183676,15062,527,29.74741480450086,0.3577855448778108,0.09201253588703685,0.7857249099145288,7.703545115632437
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02090721_Irish_wolfhound.JPEG,n02090721_Irish_wolfhound.JPEG,7.531659871838913,0.3002431441326531,15065,734,17.94229563145942,0.37423032535513695,0.09459269949239985,0.8201986124876336,7.697307710876056
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02422699_impala.JPEG,n02422699_impala.JPEG,7.296636459651051,0.3325892857142857,16688,185,60.128079371530234,0.36603670090559026,0.12193139317018085,0.5686366090362784,7.572130351724494
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03929660_pick.JPEG,n03929660_pick.JPEG,7.062471246352029,0.21010044642857142,10542,537,93.07923521282703,0.5072200173556365,0.1408895822974583,0.49822675893087603,7.510436140101611
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01664065_loggerhead.JPEG,n01664065_loggerhead.JPEG,7.6407701134228105,0.2782007334183674,13959,653,24.258509657676854,0.39909315561573633,0.074604397285576,0.7434165413638967,7.443079843488437
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02497673_Madagascar_cat.JPEG,n02497673_Madagascar_cat.JPEG,7.414843362863741,0.28944116709183676,14523,523,50.337998538559475,0.4130779538731117,0.15183848657734594,0.6695846005729471,7.435646094475473
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02114548_white_wolf.JPEG,n02114548_white_wolf.JPEG,7.634018447827047,0.2987085459183674,14988,354,43.635800323113735,0.3959770534800745,0.08087664406432771,0.7564066419571347,7.427161572031608
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04346328_stupa.JPEG,n04346328_stupa.JPEG,6.851615823775207,0.30626195790816324,15367,741,48.913240151390944,0.42841944338347726,0.1984720631521058,0.6824571222498664,7.390624635425918
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02138441_meerkat.JPEG,n02138441_meerkat.JPEG,7.357150358768122,0.32288345025510207,16201,243,46.91887888887297,0.3512023786201772,0.09669858527505895,0.5651468141506792,7.37538559668403
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02445715_skunk.JPEG,n02445715_skunk.JPEG,7.498620914102705,0.35640545280612246,17883,175,25.81823419862542,0.29054697589826817,0.06720218169743647,0.6565066623583276,7.337152287934512
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04039381_racket.JPEG,n04039381_racket.JPEG,7.405507718401218,0.251953125,12642,511,56.910605145064906,0.4536941969922659,0.10098448376206001,0.6738748390587921,7.241226439313181
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02097130_giant_schnauzer.JPEG,n02097130_giant_schnauzer.JPEG,7.476213401887662,0.3167051977040816,15891,291,46.95302842418421,0.3916737459523013,0.11102473313157835,0.6816504695172148,7.198769523343797
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03530642_honeycomb.JPEG,n03530642_honeycomb.JPEG,7.807279309346092,0.29007892219387754,14555,481,27.27593618929237,0.4000000992191999,0.07841737287932755,0.8142130216788168,7.185496495015724
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03133878_Crock_Pot.JPEG,n03133878_Crock_Pot.JPEG,7.437891424339589,0.2963966836734694,14872,593,24.957941867860633,0.40052675382889613,0.07985088656020853,0.6991933898062108,7.182922061269232
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n13054560_bolete.JPEG,n13054560_bolete.JPEG,7.17286389424482,0.26403061224489793,13248,434,74.96269335739022,0.46029819766349667,0.17205099352455733,0.7102719165408184,7.1520432657654
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02788148_bannister.JPEG,n02788148_bannister.JPEG,7.5558425559253095,0.26143973214285715,13118,450,45.635056487035705,0.39472171283015667,0.11536273884210005,0.7868648094575599,7.0669760069817045
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03838899_oboe.JPEG,n03838899_oboe.JPEG,7.493984488812551,0.24693080357142858,12390,410,62.394181085437474,0.43696676688920977,0.12890902431205087,0.7130340330347044,7.046347154414153
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02116738_African_hunting_dog.JPEG,n02116738_African_hunting_dog.JPEG,7.499600549787171,0.30098054846938777,15102,339,38.301865073668765,0.39018501176463716,0.07677795629007358,0.6526331569497095,7.028891294258193
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02363005_beaver.JPEG,n02363005_beaver.JPEG,7.09121242460749,0.30636160714285715,15372,297,67.14524813478158,0.3988759802001924,0.19145255038787132,0.65386664580239,7.003001384741298
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01873310_platypus.JPEG,n01873310_platypus.JPEG,7.149056512429597,0.22588488520408162,11334,325,98.89194095133098,0.5047815728587111,0.17200454145325514,0.6273102260080703,7.002696708831893
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02112706_Brabancon_griffon.JPEG,n02112706_Brabancon_griffon.JPEG,7.706705613975972,0.2749720982142857,13797,600,25.333105185676672,0.4260707088581177,0.08807277895075748,0.842589575210074,6.975970325029794
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02087394_Rhodesian_ridgeback.JPEG,n02087394_Rhodesian_ridgeback.JPEG,7.265948083584346,0.2598453443877551,13038,470,66.76393925688365,0.45582006742044057,0.17835986956981997,0.6771014390832532,6.914666588770704
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01694178_African_chameleon.JPEG,n01694178_African_chameleon.JPEG,7.792116063078217,0.23158482142857142,11620,821,19.190785863393444,0.46373392290808824,0.07743836469774051,0.8387148737764301,6.868695590274728
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07920052_espresso.JPEG,n07920052_espresso.JPEG,7.596702873904236,0.2181122448979592,10944,550,60.80890669202344,0.49878380755368645,0.1206245434498073,0.6977790271525699,6.840473279940029
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01797886_ruffed_grouse.JPEG,n01797886_ruffed_grouse.JPEG,6.708489217916828,0.31674505739795916,15893,199,74.21118175106497,0.38787053573975316,0.18282356475927264,0.5435552939559805,6.794768728893853
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03404251_fur_coat.JPEG,n03404251_fur_coat.JPEG,7.176522564872762,0.2719228316326531,13644,703,40.8286693477668,0.4264854555503796,0.1936043232301007,0.7630375122641808,6.747035965304567
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01498041_stingray.JPEG,n01498041_stingray.JPEG,6.939302747080607,0.31875797193877553,15994,580,13.65105358883995,0.3453859879930413,0.09174034688813816,0.5427175135866208,6.608543682301281
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04296562_stage.JPEG,n04296562_stage.JPEG,7.21323558734826,0.2138671875,10731,443,84.59244983832926,0.5361003441437293,0.15300534747769462,0.559217315242466,6.554733945403185
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n10565667_scuba_diver.JPEG,n10565667_scuba_diver.JPEG,7.163969174980771,0.17596061862244897,8829,1353,33.47950430759192,0.5807075736589723,0.19998433690093814,0.8195754126992258,6.489541295583008
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02090622_borzoi.JPEG,n02090622_borzoi.JPEG,7.533084790446527,0.2512954400510204,12609,479,47.18000216195115,0.4756620946641055,0.11515792766151228,0.7224576413013561,6.439902812905842
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04589890_window_screen.JPEG,n04589890_window_screen.JPEG,7.354231261581423,0.2940051020408163,14752,373,38.850620297511654,0.40097604075321,0.1291224947283686,0.751076500606676,6.438491630999098
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02099267_flat-coated_retriever.JPEG,n02099267_flat-coated_retriever.JPEG,6.945715636215004,0.299007493622449,15003,497,55.41994792771435,0.44338434675157345,0.21634981721793323,0.6362518568872036,6.417234657381755
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02412080_ram.JPEG,n02412080_ram.JPEG,7.610724047709006,0.3067602040816326,15392,353,16.335291773752058,0.3687699249461105,0.06897956176506208,0.8104252017935485,6.378369668380358
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04435653_tile_roof.JPEG,n04435653_tile_roof.JPEG,7.677022410897676,0.2755102040816326,13824,420,21.650685346030613,0.3825112189197821,0.08125149957560993,0.7896869018004654,6.376156139818818
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02089973_English_foxhound.JPEG,n02089973_English_foxhound.JPEG,7.577956714147722,0.21791294642857142,10934,683,43.32880224162575,0.510580582074965,0.12171647599057056,0.7846760655426346,6.364473681483213
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01632777_axolotl.JPEG,n01632777_axolotl.JPEG,7.289619883966419,0.24581473214285715,12334,796,34.19200813158774,0.46967570144165716,0.17429108253821454,0.7925631423956858,6.357434173502386
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02088238_basset.JPEG,n02088238_basset.JPEG,7.15109340297581,0.19834183673469388,9952,738,73.8022466310822,0.5631198775611017,0.20829862894152365,0.7306734928707449,6.325356621088204
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02086240_Shih-Tzu.JPEG,n02086240_Shih-Tzu.JPEG,7.583859019805185,0.2794563137755102,14022,351,35.943958958599325,0.4320815543709741,0.08888493553386882,0.7619384992760418,6.3111555540043565
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02978881_cassette.JPEG,n02978881_cassette.JPEG,7.781483915406094,0.19391741071428573,9730,841,22.682425409419594,0.49648373079923924,0.08086188182821487,0.7866013927312812,6.291947643261782
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01807496_partridge.JPEG,n01807496_partridge.JPEG,7.600708276447053,0.20364317602040816,10218,716,40.61118727249486,0.5155916237068667,0.10375629091350105,0.668229461329976,6.2845822338263595
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02319095_sea_urchin.JPEG,n02319095_sea_urchin.JPEG,7.145595994296141,0.31784119897959184,15948,436,14.305711172197295,0.345181758454859,0.08878337006181267,0.7191879768824521,6.27351478210594
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07873807_pizza.JPEG,n07873807_pizza.JPEG,7.4669773990370025,0.24982063137755103,12535,764,22.77052543331755,0.4520521889275516,0.14497903351052638,0.8611567788720471,6.254173653779863
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02113978_Mexican_hairless.JPEG,n02113978_Mexican_hairless.JPEG,7.1543946583270515,0.2875478316326531,14428,412,36.20896300540633,0.41614743439460344,0.1010834902290186,0.6193188139588823,6.22769456114559
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07753275_pineapple.JPEG,n07753275_pineapple.JPEG,7.563104193019831,0.19806281887755103,9938,898,34.236771295161205,0.5521696550963936,0.12023413325151072,0.6965287815778346,6.1892580593674404
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01917289_brain_coral.JPEG,n01917289_brain_coral.JPEG,7.802846048597985,0.28031329719387754,14065,347,31.679691308952975,0.45584676349255127,0.08429408055750512,0.7866419187877768,6.183974988354478
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04033995_quilt.JPEG,n04033995_quilt.JPEG,7.474155526179457,0.25143494897959184,12616,516,26.678065926574412,0.4115609044101966,0.09610905897115614,0.7202444411870117,6.118973239783493
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04597913_wooden_spoon.JPEG,n04597913_wooden_spoon.JPEG,7.443715931532175,0.2510562818877551,12597,511,43.212291075772995,0.47617504967848456,0.13276732347243717,0.6653617951867843,6.118193907517022
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01629819_European_fire_salamander.JPEG,n01629819_European_fire_salamander.JPEG,7.053872987611051,0.2749123086734694,13794,507,53.08831828846574,0.4525236162009289,0.20763445665055139,0.7228118715031285,6.11359529981114
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03662601_lifeboat.JPEG,n03662601_lifeboat.JPEG,7.058095224098974,0.22630341198979592,11355,875,44.81178346440032,0.5072554406084251,0.21676513189527338,0.7816952891155885,6.070184323125275
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04417672_thatch.JPEG,n04417672_thatch.JPEG,6.665521942466782,0.22556600765306123,11318,760,77.92760195638832,0.543025808645965,0.27919478294454403,0.7583687030215034,6.064211618024886
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03447447_gondola.JPEG,n03447447_gondola.JPEG,6.652839763872487,0.25175382653061223,12632,509,83.02530868787886,0.5038008095695243,0.2636936330738675,0.6323918888868211,6.0400665864713
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02268853_damselfly.JPEG,n02268853_damselfly.JPEG,6.7863017992216434,0.1839923469387755,9232,664,91.36999864039893,0.5857113926823738,0.21725330358590256,0.667911748711348,6.033396492679637
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04525038_velvet.JPEG,n04525038_velvet.JPEG,7.2156655426124505,0.30831473214285715,15470,377,23.41572274394733,0.40201486291294064,0.09528692515785787,0.7124302585374522,5.929449901621473
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07583066_guacamole.JPEG,n07583066_guacamole.JPEG,7.74249025245458,0.18064413265306123,9064,663,42.10816974794942,0.5387407550139796,0.09158939905580106,0.7235243303921399,5.876481224565865
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03854065_organ.JPEG,n03854065_organ.JPEG,7.325441375501676,0.24631297831632654,12359,339,55.47652165806079,0.46176004474444854,0.13934750442469365,0.7305266203220893,5.873510253327607
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02071294_killer_whale.JPEG,n02071294_killer_whale.JPEG,7.831067838021827,0.2516940369897959,12629,312,30.055644508141217,0.42449817537329765,0.07844414442706799,0.7853872928129464,5.87001934087022
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01820546_lorikeet.JPEG,n01820546_lorikeet.JPEG,7.51624576028387,0.1750438456632653,8783,854,47.93259737600633,0.5997894294669188,0.1363987114752557,0.786946894909294,5.820193073773009
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07760859_custard_apple.JPEG,n07760859_custard_apple.JPEG,7.252129403968941,0.2873684630102041,14419,484,33.015585435243345,0.4248624090345525,0.17861820028744774,0.7701697064016341,5.817722764008942
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n12144580_corn.JPEG,n12144580_corn.JPEG,7.700711245187048,0.27608816964285715,13853,96,38.0529076141189,0.3682331451779316,0.10876019521808722,0.7987733443585596,5.771043059971424
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02097209_standard_schnauzer.JPEG,n02097209_standard_schnauzer.JPEG,7.212604339263461,0.2516541772959184,12627,612,24.163158755380152,0.449513054318066,0.09799301571536492,0.6031090789129563,5.76762152612119
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04458633_totem_pole.JPEG,n04458633_totem_pole.JPEG,6.258201703543716,0.2508968431122449,12589,843,76.4705183567649,0.5164195714454201,0.36706243195048105,0.6001635070492067,5.76305810075885
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01843383_toucan.JPEG,n01843383_toucan.JPEG,7.2410420279203445,0.20495854591836735,10284,569,61.18809788535651,0.5255091121460604,0.17582127484416565,0.7385435521350439,5.680853854137283
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03125729_cradle.JPEG,n03125729_cradle.JPEG,7.537763847362772,0.19405691964285715,9737,650,43.41182085326097,0.5231791734376283,0.12922261945730049,0.7690072928854563,5.672089910866282
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01665541_leatherback_turtle.JPEG,n01665541_leatherback_turtle.JPEG,7.069041308996774,0.31150350765306123,15630,189,43.429563888372435,0.38762535670547604,0.1623076095364203,0.5867835944957244,5.638428393221091
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02403003_ox.JPEG,n02403003_ox.JPEG,7.858404375672478,0.2589086415816326,12991,454,14.538947182097713,0.44634339822952174,0.07762656132636372,0.922760760740301,5.63174491028113
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03792972_mountain_tent.JPEG,n03792972_mountain_tent.JPEG,7.29243204498942,0.2749720982142857,13797,508,26.552991384545816,0.43103111935559957,0.15127960796014223,0.8674782040851297,5.610961741295708
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02494079_squirrel_monkey.JPEG,n02494079_squirrel_monkey.JPEG,7.617631350541682,0.22722018494897958,11401,448,30.95615472574074,0.45312663988686724,0.08752209434318131,0.7594302356502358,5.598544300886799
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02206856_bee.JPEG,n02206856_bee.JPEG,6.987794856888918,0.20461973852040816,10267,662,66.43554604036055,0.5520347818420785,0.2145491156301252,0.7381883421996676,5.539009809921157
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01773797_garden_spider.JPEG,n01773797_garden_spider.JPEG,7.431510008066848,0.2692123724489796,13508,606,13.028432413132622,0.44788463355838565,0.11881280858439203,0.8763648299606208,5.519467516145759
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02108000_EntleBucher.JPEG,n02108000_EntleBucher.JPEG,6.854855982486612,0.3075573979591837,15432,502,20.93112823318264,0.38799197122341833,0.16134364118784097,0.7708219798180389,5.503710213968135
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03724870_mask.JPEG,n03724870_mask.JPEG,7.406681779275292,0.20738998724489796,10406,751,31.247741677807234,0.516028296273338,0.1377648689846235,0.8232585571859897,5.4952123482388355
