path,name,entropy_bits,edge_density,edge_pixels,distinct_colors_q16,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,complexity_score_simple,complexity_score_weighted,complexity_score_learned
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01496331_electric_ray.JPEG,n01496331_electric_ray.JPEG,6.908682316160083,0.05805564413265306,2913,592,9.506188117905019,0.7362420604350906,0.2434639560817079,0.9659288641036468,2.4428147030375102,3.9761645042407707,0.6123272164366793
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02782093_balloon.JPEG,n02782093_balloon.JPEG,6.125206539423358,0.08689413265306123,4360,1412,13.568922702021872,0.738589719696519,0.38809674823685664,0.94199379115689,5.456526781333588,8.244605797915666,0.6051556162508063
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02992529_cellular_telephone.JPEG,n02992529_cellular_telephone.JPEG,7.494332912705105,0.11326132015306123,5683,611,7.211803614263704,0.6254188504914826,0.1336553742363011,0.9648673843021943,4.612728589763739,8.237297048371557,0.595076680062757
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03483316_hand_blower.JPEG,n03483316_hand_blower.JPEG,6.244576736654018,0.06297831632653061,3160,147,8.190052109157017,0.7106753591458009,0.28396182377101575,0.9686815810801723,0.4199963023001345,1.164639951426087,0.591687037809638
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02002556_white_stork.JPEG,n02002556_white_stork.JPEG,5.405841328463849,0.07547433035714286,3787,163,11.826085670409903,0.6860611816279985,0.3096447046454018,0.9301030788567125,0.5151829774168312,1.332051100322735,0.5814006785016977
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02114712_red_wolf.JPEG,n02114712_red_wolf.JPEG,6.880398302231283,0.08438297193877552,4234,513,10.877611220109092,0.6847955053545697,0.20031045807120418,0.9491576252834204,3.0325790736925047,5.308085143968583,0.5756860716108126
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07742313_Granny_Smith.JPEG,n07742313_Granny_Smith.JPEG,7.527602958592815,0.07118941326530612,3572,362,26.70803572063449,0.6842168403784454,0.14799986279974012,0.8530763295531325,3.151360723440475,5.219527249042322,0.5664224738750117
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01773549_barn_spider.JPEG,n01773549_barn_spider.JPEG,6.832933785817552,0.09191645408163265,4612,248,5.286712248111196,0.635910801650471,0.1540507545759267,0.870914062935284,2.3647445095360915,4.438305454756269,0.5585112648776863
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02097298_Scotch_terrier.JPEG,n02097298_Scotch_terrier.JPEG,6.798277336155662,0.06905691964285714,3465,484,11.221058333642606,0.7240770908952545,0.2510724773182671,0.9577282726319449,2.225058045023992,3.8129868403994855,0.557255850358277
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03794056_mousetrap.JPEG,n03794056_mousetrap.JPEG,7.227633207674522,0.10333625637755102,5185,615,19.960759435671612,0.6205200022225987,0.13301550871630308,0.7834508552436983,4.79553501469675,7.907180743451619,0.554821113882877
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02342885_hamster.JPEG,n02342885_hamster.JPEG,7.490172947742513,0.05961017219387755,2991,336,10.173607152402933,0.7163298852812137,0.15362329091048305,0.9133143479471931,2.138144478749581,3.6642588345903557,0.5519757232223176
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04560804_water_jug.JPEG,n04560804_water_jug.JPEG,7.763944966181335,0.1408641581632653,7068,996,18.81190647481648,0.5944820589925348,0.10932221548023237,0.8940795337927716,7.327706822719071,12.391403256802958,0.5485947372245408
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02951585_can_opener.JPEG,n02951585_can_opener.JPEG,6.334708962684722,0.07378029336734694,3702,194,6.933481940040543,0.7012680574686357,0.3143085826902008,0.9446979053067079,0.7113961978483743,1.6342004030503396,0.5480307247753216
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03527444_holster.JPEG,n03527444_holster.JPEG,6.322606928182913,0.10702327806122448,5370,854,11.164623010416589,0.6775114750196272,0.3367019123819378,0.9348548094617286,4.073267464092717,6.799034645154215,0.5455736114899935
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04350905_suit.JPEG,n04350905_suit.JPEG,6.807301652120858,0.05681999362244898,2851,334,14.829219144498637,0.7354726201203325,0.2069818973201678,0.9291558576016121,1.6432135965207517,2.8081947871311206,0.5401833926834545
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03447721_gong.JPEG,n03447721_gong.JPEG,6.68218525982614,0.0498046875,2499,319,6.4527908755096295,0.7253759043754406,0.21458748816182804,0.8421166906336248,1.2106715137864457,1.8548192299408348,0.5399096227427804
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03691459_loudspeaker.JPEG,n03691459_loudspeaker.JPEG,6.719182278549688,0.049724968112244895,2495,148,3.9078968608514835,0.7458080227632355,0.2043625528884953,0.9811383137479674,0.364647391719892,0.9997801673152984,0.5388898303482846
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02640242_sturgeon.JPEG,n02640242_sturgeon.JPEG,7.643188519080406,0.10883689413265306,5461,568,26.477628540416973,0.6170524192847281,0.11869168245238473,0.8004031185412116,5.119193418575935,8.561660583135419,0.5382787238439587
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04252225_snowplow.JPEG,n04252225_snowplow.JPEG,7.259795068488479,0.13857222576530612,6953,565,22.140747258270117,0.5858595692181925,0.1427591582074246,0.9031693877025089,5.376529001545123,9.594745394538254,0.5298213174870271
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03773504_missile.JPEG,n03773504_missile.JPEG,6.474841070442613,0.0498046875,2499,202,8.580402626518648,0.7386902198842088,0.29291523808236647,0.8750801291580518,0.33722141873851963,0.5571018132623073,0.5210803224224508
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03188531_diaper.JPEG,n03188531_diaper.JPEG,7.6921275173151935,0.23058832908163265,11570,1560,33.2607395834215,0.42339000185216336,0.07782670201878014,0.7080290737793944,12.554822036446476,20.934707999104553,0.5206371862896493
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01829413_hornbill.JPEG,n01829413_hornbill.JPEG,7.289662326683976,0.10853794642857142,5446,370,24.65343396948878,0.6291945183448029,0.14112613320206385,0.8724104072781712,3.9588749604452325,7.027875335262026,0.5199394436110932
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02480495_orangutan.JPEG,n02480495_orangutan.JPEG,6.1815860754338745,0.04494180484693878,2255,287,3.602680323302269,0.7796459492923544,0.3091837448106309,0.9870646636042584,0.029579574195639502,0.19490175466715676,0.5157102753982717
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02817516_bearskin.JPEG,n02817516_bearskin.JPEG,6.121162802396452,0.06606744260204081,3315,834,7.128577268308796,0.7699038084407519,0.31433972665593024,0.9733928083276481,2.6903645654131245,4.190474032974597,0.5144569661569341
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03000247_chain_mail.JPEG,n03000247_chain_mail.JPEG,6.596293564192305,0.17556202168367346,8809,225,18.07835518254557,0.4956438552753114,0.22667860053541783,0.8619603364843954,4.413689306225599,8.668244564553287,0.5124696672726473
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01768244_trilobite.JPEG,n01768244_trilobite.JPEG,6.9290274521047355,0.11204559948979592,5622,323,38.064618660636285,0.6350186062394909,0.21308799069324036,0.8787179556373601,3.7745544347153497,6.7218305456951555,0.5124018170364761
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01796340_ptarmigan.JPEG,n01796340_ptarmigan.JPEG,7.42251308639692,0.09624123086734694,4829,193,9.874322684777196,0.6496695869373004,0.13068553167845695,0.9244937392838678,2.5741622589356976,4.993084628337959,0.5114451003518374
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02104029_kuvasz.JPEG,n02104029_kuvasz.JPEG,7.381292614572637,0.10251913265306123,5144,242,28.85155977963712,0.6367411119745174,0.14615108154647394,0.8606809972719516,3.444545412008697,6.188644847120983,0.5061056202377152
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04125021_safe.JPEG,n04125021_safe.JPEG,7.234357430650393,0.10919563137755102,5479,465,7.8246933999029915,0.6542657204212692,0.2108527362005176,0.9448057531828833,3.40244039635557,6.226334570235402,0.49875988094361046
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03476991_hair_spray.JPEG,n03476991_hair_spray.JPEG,7.03286394821011,0.08667490433673469,4349,550,13.907075948851599,0.7098152506193587,0.24989707562296443,0.9472572549841353,3.020844858359891,5.19989110858581,0.4962284031459779
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02492035_capuchin.JPEG,n02492035_capuchin.JPEG,6.6968773755918996,0.08645567602040816,4338,189,7.410865663918234,0.6858088143583068,0.1956723966728764,0.9600852188834769,1.5849782204645704,3.318563179515402,0.4953992796576301
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04273569_speedboat.JPEG,n04273569_speedboat.JPEG,7.08794117692597,0.10309709821428571,5173,453,10.097491521404455,0.6294395376468309,0.1435394935096937,0.7988192931782333,3.687578830651036,6.314985181214155,0.4932097206635574
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03871628_packet.JPEG,n03871628_packet.JPEG,6.746698748806598,0.16631457270408162,8345,385,32.78594685824463,0.5401862111321024,0.22362796463029178,0.8872913877994464,5.159926452728377,9.605461229277456,0.4928312391228626
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02834397_bib.JPEG,n02834397_bib.JPEG,6.64097071027097,0.11545360331632654,5793,944,14.330687377013202,0.6795307525891146,0.2568849123637388,0.9461732612911983,5.075539003365593,8.497209514443417,0.49120866848656236
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02124075_Egyptian_cat.JPEG,n02124075_Egyptian_cat.JPEG,7.087843202358611,0.06212133290816327,3117,188,8.341400269710393,0.7108483755938244,0.15023648302782577,0.8741316529885294,1.4127020014890528,2.5605307746156427,0.4906897537657705
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02089078_black-and-tan_coonhound.JPEG,n02089078_black-and-tan_coonhound.JPEG,6.495274129862295,0.03756776147959184,1885,260,7.546052991625816,0.7906168682692771,0.24029937984740732,0.9648850215157865,0.24432545192781419,0.45129816169401327,0.49013389915945726
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01773157_black_and_gold_garden_spider.JPEG,n01773157_black_and_gold_garden_spider.JPEG,6.993388899114075,0.10801977040816327,5420,229,18.259753004159826,0.6195638630629832,0.16582633683155085,0.8257198430181865,3.037838582020053,5.551155623364382,0.4892041465069602
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01440764_tench.JPEG,n01440764_tench.JPEG,6.953811845167649,0.05833466198979592,2927,469,12.924716024054229,0.7276196386615862,0.2005853996201049,0.8106660642666368,2.286081271178652,3.4476487154510274,0.48489007515385363
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07716358_zucchini.JPEG,n07716358_zucchini.JPEG,6.7141511354902,0.1366390306122449,6856,376,25.990223260170723,0.5966350958432147,0.25690777590765385,0.8755951529462997,3.982686786461943,7.311760405513448,0.48334994276948107
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03980874_poncho.JPEG,n03980874_poncho.JPEG,6.304589724948947,0.17610012755102042,8836,190,5.170789722788685,0.5088726241721158,0.15387920854299292,0.9407302477522069,3.9754589195506584,8.289315260076656,0.48070076545133644
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02500267_indri.JPEG,n02500267_indri.JPEG,5.8247855232378365,0.1031967474489796,5178,299,19.73530039126418,0.6810136474185473,0.39675949944865063,0.9385684850409521,1.5785886365879378,3.1517280043109945,0.48037984327609246
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01687978_agama.JPEG,n01687978_agama.JPEG,6.797843075578995,0.10584741709183673,5311,387,14.255634998335136,0.619601383606212,0.179773575256154,0.7540503109594754,3.397433411741483,5.785770653775725,0.4769207472668274
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03649909_lawn_mower.JPEG,n03649909_lawn_mower.JPEG,6.581865051322266,0.1432158801020408,7186,909,29.583711864874967,0.6256497610633435,0.2841785607839541,0.894862993802979,6.017165543375478,10.186542362584646,0.4746523473005179
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02708093_analog_clock.JPEG,n02708093_analog_clock.JPEG,5.631870337150426,0.0684390943877551,3434,293,11.433986493211298,0.7456315800330668,0.3144467241934778,0.9573014462867164,0.6228254458360083,1.3207932554670332,0.46889146493820216
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03075370_combination_lock.JPEG,n03075370_combination_lock.JPEG,6.81058656239551,0.10891661352040816,5465,518,18.284988943939197,0.6659497981825799,0.22058161290141406,0.9162015600824205,3.656296208641553,6.456758975931789,0.46775448682149046
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02916936_bulletproof_vest.JPEG,n02916936_bulletproof_vest.JPEG,7.085202415739457,0.09600207270408163,4817,196,5.328981597947092,0.6740831686366956,0.17865117548163256,0.9643829358788854,1.9805673925854164,4.091220454196143,0.46768783708239137
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02484975_guenon.JPEG,n02484975_guenon.JPEG,7.678063121473711,0.1306202168367347,6554,260,4.570647285145611,0.6016679486597565,0.09802274280756254,0.9506537778039215,3.7229599389053067,7.307484256276743,0.4641906538558776
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02777292_balance_beam.JPEG,n02777292_balance_beam.JPEG,6.621530363028481,0.07973931760204081,4001,325,24.077830081126674,0.7153816863297894,0.24092416142840722,0.9099578410582033,2.1523745182567233,3.7902263180959497,0.4625152696101127
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07697313_cheeseburger.JPEG,n07697313_cheeseburger.JPEG,6.787015039939703,0.12091438137755102,6067,819,14.303187344846826,0.6639150841118047,0.29915893781435854,0.9063984865895051,4.640199707939045,7.840479366746587,0.46248460721588464
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04332243_strainer.JPEG,n04332243_strainer.JPEG,4.170699983096969,0.0509406887755102,2556,131,3.304792708714581,0.7873948061991987,0.5565813440134906,0.9485804261069803,-2.2897899616772377,-3.6275804336971946,0.4594700290712498
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03792782_mountain_bike.JPEG,n03792782_mountain_bike.JPEG,5.952403856472629,0.0205875318877551,1033,107,7.647496466876453,0.8309362145525181,0.32437929924046816,0.9662816779985128,-1.4093018437762412,-2.3594501875625538,0.45865706326622846
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04270147_spatula.JPEG,n04270147_spatula.JPEG,7.637653630893724,0.1611328125,8085,755,17.455683158120415,0.5500299992336691,0.09934605562614489,0.8228836598926662,6.878643832773377,11.958265891782183,0.4571150960417893
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03884397_panpipe.JPEG,n03884397_panpipe.JPEG,6.40579903461062,0.0645328443877551,3238,385,17.86675979058673,0.7592223434234822,0.2774046034461307,0.9484601469542648,1.4855198225050328,2.5539921985238725,0.45617235575520004
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02259212_leafhopper.JPEG,n02259212_leafhopper.JPEG,6.5439148504003555,0.060247927295918366,3023,599,9.668745470685199,0.7210443909370226,0.2402162449678975,0.7182836946104697,2.4763486560159707,3.407961284005545,0.4547596803556405
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02085782_Japanese_spaniel.JPEG,n02085782_Japanese_spaniel.JPEG,6.882059406975108,0.08956473214285714,4494,149,11.123695064324322,0.6933845560219243,0.23916363712091862,0.9568215176336132,1.4380746023393876,3.0858917040142826,0.453854717799779
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01855672_goose.JPEG,n01855672_goose.JPEG,7.295277507838026,0.15937898596938777,7997,223,16.994005438510676,0.5225340861736543,0.10992228361752501,0.8132674640492905,4.678443256857939,8.853421611328171,0.45264674828182044
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01729322_hognose_snake.JPEG,n01729322_hognose_snake.JPEG,7.555280832977836,0.14514907525510204,7283,354,18.50829832422667,0.5831268053513057,0.1562065200390028,0.9066496051058256,4.587579937182522,8.585958888980045,0.45202134803199867
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02364673_guinea_pig.JPEG,n02364673_guinea_pig.JPEG,5.515835156903176,0.028599330357142856,1435,233,4.8297720378181275,0.8337992659578484,0.4142781481687408,0.9783870101542851,-1.3924985081165855,-2.3826596684826202,0.4515131715528898
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04355338_sundial.JPEG,n04355338_sundial.JPEG,7.041254104732363,0.16296635841836735,8177,146,15.010061789615383,0.5176886600121916,0.1476327858611885,0.827706440003583,4.148080782321312,8.126534277335548,0.4494122762762691
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n11939491_daisy.JPEG,n11939491_daisy.JPEG,6.866005554066154,0.11519451530612244,5780,481,25.575718211541066,0.65447827378697,0.21902646969479597,0.8918996699330957,3.9184774473207065,6.900792097897169,0.44891898616168335
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04259630_sombrero.JPEG,n04259630_sombrero.JPEG,7.937096796324902,0.20667251275510204,10370,194,15.074244378621184,0.44560020564275504,0.06811751569081198,0.897537605950359,6.096082800460696,11.998952025984625,0.4475189760633155
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01737021_water_snake.JPEG,n01737021_water_snake.JPEG,6.528660964502972,0.12201052295918367,6122,232,5.8916953936648655,0.6117630459751081,0.1689730918114116,0.8759054208732626,2.7451039099711814,5.405265082124213,0.44692519328237673
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n03733131_maypole.JPEG,n03733131_maypole.JPEG,6.398928994803118,0.18690210459183673,9378,1281,32.45209926258535,0.5683449422848734,0.3313091183101927,0.858884712434127,8.373877451351595,14.04364088456678,0.44480537201856424
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07717410_acorn_squash.JPEG,n07717410_acorn_squash.JPEG,7.205914270648263,0.11409837372448979,5725,501,31.24398339921378,0.6574396889943318,0.20106019139734893,0.8815042298348432,4.334745594628449,7.504388625873601,0.4441351754477318
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04251144_snorkel.JPEG,n04251144_snorkel.JPEG,5.9187248280411815,0.10989317602040816,5514,763,23.311454398042123,0.7062639835137283,0.44201931834919156,0.9195236297726725,3.375391058687262,5.592335097958278,0.44330431902088646
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03131574_crib.JPEG,n03131574_crib.JPEG,6.901804542966614,0.1441326530612245,7232,399,35.29888408876645,0.5919190900306568,0.21124940354124838,0.859444753830211,4.745071888543828,8.56117708063709,0.44215366933775047
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02107312_miniature_pinscher.JPEG,n02107312_miniature_pinscher.JPEG,7.293897652172417,0.15858179209183673,7957,500,29.657384389977942,0.5524659351240683,0.1650978428089257,0.8079413800287127,5.774194958580106,10.241410692016359,0.4394368807287277
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02091635_otterhound.JPEG,n02091635_otterhound.JPEG,7.615790419468485,0.11094945790816327,5567,192,6.545052123862288,0.6444905994017477,0.1232928054225236,0.9448362044897053,2.8245100188545513,5.624912109030576,0.43878520160932893
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02105855_Shetland_sheepdog.JPEG,n02105855_Shetland_sheepdog.JPEG,5.459471928555091,0.09677933673469388,4856,95,13.454926734917407,0.6817230260064814,0.38421668542255377,0.9015537098082234,0.36881253190883645,1.2434890077609857,0.43868610904544914
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02100735_English_setter.JPEG,n02100735_English_setter.JPEG,6.649224143459409,0.0631576849489796,3169,197,11.76601235616687,0.7296243618117494,0.19863832606544957,0.8724269847039541,1.097437115341854,1.9842871541482294,0.4384888072787116
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03126707_crane.JPEG,n03126707_crane.JPEG,6.391725521954245,0.07230548469387756,3628,260,13.414209060374372,0.7400821313628736,0.2605584505536156,0.9513400480447352,1.1386273102924072,2.239740728829568,0.43636635453286704
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02606052_rock_beauty.JPEG,n02606052_rock_beauty.JPEG,7.3655225047168305,0.16376355229591838,8217,686,16.32180990946597,0.573481614433874,0.14958469566958651,0.9227718977734292,6.1607949856292885,11.095212855390182,0.43625140006295327
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n07720875_bell_pepper.JPEG,n07720875_bell_pepper.JPEG,5.496822682320047,0.06158322704081633,3090,773,7.588925772379426,0.8056132662710577,0.47438738019322013,0.950706448525072,1.3143685062618724,1.7623812069436047,0.4355633230287858
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n04429376_throne.JPEG,n04429376_throne.JPEG,6.757309547660305,0.10134327168367346,5085,372,32.036060236540024,0.6770211566357358,0.2566153440798229,0.8586707213204922,3.1372556054898846,5.42928061173529,0.4350861398374694
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n12768682_buckeye.JPEG,n12768682_buckeye.JPEG,5.326387918813641,0.05815529336734694,2918,140,7.304307073484846,0.7595770927646649,0.42588498038983236,0.8950468481816619,-0.9077237587740065,-1.3678899788662755,0.4334990967070126
../benchmarks/vggnet16_benchmark2022/segmented_outputs/background/n02791270_barbershop.JPEG,n02791270_barbershop.JPEG,4.392362048485772,0.05759725765306122,2890,171,6.810221898739673,0.7719220214978118,0.5435676302379495,0.8924690638962416,-1.6909237584293404,-2.763006298194133,0.4328228598787478
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n03450230_gown.JPEG,n03450230_gown.JPEG,6.303936759040754,0.057716836734693876,2896,368,2.3394156390882643,0.7654607030355793,0.2423115085056729,0.9327644642420351,0.903084467883877,1.5885914809923976,0.4318785791901532
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02106662_German_shepherd.JPEG,n02106662_German_shepherd.JPEG,6.507988459477493,0.12051578443877552,6047,256,6.960893772104364,0.6076357779458951,0.2017447298745912,0.8056139344273645,2.7445740186472154,5.158713900577299,0.4305406340045478
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01751748_sea_snake.JPEG,n01751748_sea_snake.JPEG,5.96191511958465,0.05683992346938776,2852,553,13.729561933864067,0.7793799557530935,0.38431932235318356,0.8660669226290906,1.2222377353953493,1.6015282864184484,0.43001331077183697
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n07693725_bagel.JPEG,n07693725_bagel.JPEG,7.021853001212049,0.10028698979591837,5032,298,14.285143164578157,0.676776913863773,0.21386302387786083,0.9058468453301787,2.552710136153653,4.7553525942470305,0.4265172833999714
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02346627_porcupine.JPEG,n02346627_porcupine.JPEG,7.372380208108679,0.10487085459183673,5262,98,9.43844537257203,0.6443299636963026,0.126051435072843,0.893687119860525,2.336344178367675,4.709517078254848,0.4263354574227282
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02088094_Afghan_hound.JPEG,n02088094_Afghan_hound.JPEG,6.370986260898661,0.0938297193877551,4708,305,11.271304457905183,0.6963349128761114,0.3079675248104704,0.9055034639453585,1.6617473718359608,3.168139411381211,0.42610788692647833
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02786058_Band_Aid.JPEG,n02786058_Band_Aid.JPEG,6.775381165707904,0.11603156887755102,5822,833,31.19551081065662,0.6769145603816313,0.2705739152201607,0.8481704679277032,5.157258086175013,8.404847820632904,0.4241247764790121
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n02441942_weasel.JPEG,n02441942_weasel.JPEG,6.934813872233673,0.09648038903061225,4841,225,17.204850838368685,0.6804957786594912,0.20695588138596693,0.901779933165165,2.2573677053272627,4.283216102972837,0.4239881362440089
../benchmarks/vggnet16_benchmark2022/segmented_outputs/object/n01950731_sea_slug.JPEG,n01950731_sea_slug.JPEG,7.262664115859376,0.09982860331632654,5009,906,22.09270570216649,0.6943571431027635,0.18508339880827762,0.8156897012944724,5.342403633003886,8.456736674851847,0.4227028731067332
