image,tag,is_global,segment_index,eps,k,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
n01531178_goldfinch,n01531178_goldfinch_global,True,-1,0.0004,196,,,588,149940,150528,0.390625,global
n01531178_goldfinch,n01531178_goldfinch_global,True,-1,0.0004,784,,,2352,148176,150528,1.5625,global
n01531178_goldfinch,n01531178_goldfinch_global,True,-1,0.0004,12544,,,37632,112896,150528,25.0,global
n01531178_goldfinch,n01531178_goldfinch_global,True,-1,0.0004,25088,,,75264,75264,150528,50.0,global
n01531178_goldfinch,n01531178_goldfinch_global,True,-1,0.0004,50176,,,150528,0,150528,100.0,global
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,2,0.889735996723175,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,10,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,20,0.889735996723175,"[0, 0, 223, 223]",12,150516,150528,0.007971938775510204,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,30,0.889735996723175,"[0, 0, 223, 223]",21,150507,150528,0.013950892857142858,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,24,0.889735996723175,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,50,0.889735996723175,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653062,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,196,0.889735996723175,"[0, 0, 223, 223]",132,150396,150528,0.08769132653061225,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,784,0.889735996723175,"[0, 0, 223, 223]",528,150000,150528,0.350765306122449,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,12544,0.889735996723175,"[0, 0, 223, 223]",8463,142065,150528,5.622209821428571,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,25088,0.889735996723175,"[0, 0, 223, 223]",16926,133602,150528,11.244419642857142,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0001,50176,0.889735996723175,"[0, 0, 223, 223]",33852,116676,150528,22.488839285714285,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,2,0.889735996723175,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,10,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,20,0.889735996723175,"[0, 0, 223, 223]",12,150516,150528,0.007971938775510204,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,30,0.889735996723175,"[0, 0, 223, 223]",21,150507,150528,0.013950892857142858,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,24,0.889735996723175,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,50,0.889735996723175,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653062,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,196,0.889735996723175,"[0, 0, 223, 223]",132,150396,150528,0.08769132653061225,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,784,0.889735996723175,"[0, 0, 223, 223]",528,150000,150528,0.350765306122449,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,12544,0.889735996723175,"[0, 0, 223, 223]",8463,142065,150528,5.622209821428571,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,25088,0.889735996723175,"[0, 0, 223, 223]",16926,133602,150528,11.244419642857142,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0002,50176,0.889735996723175,"[0, 0, 223, 223]",33852,116676,150528,22.488839285714285,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,2,0.889735996723175,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,10,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,20,0.889735996723175,"[0, 0, 223, 223]",12,150516,150528,0.007971938775510204,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,30,0.889735996723175,"[0, 0, 223, 223]",21,150507,150528,0.013950892857142858,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,24,0.889735996723175,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,50,0.889735996723175,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653062,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,196,0.889735996723175,"[0, 0, 223, 223]",132,150396,150528,0.08769132653061225,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,784,0.889735996723175,"[0, 0, 223, 223]",528,150000,150528,0.350765306122449,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,12544,0.889735996723175,"[0, 0, 223, 223]",8463,142065,150528,5.622209821428571,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,25088,0.889735996723175,"[0, 0, 223, 223]",16926,133602,150528,11.244419642857142,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0003,50176,0.889735996723175,"[0, 0, 223, 223]",33852,116676,150528,22.488839285714285,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,2,0.889735996723175,"[0, 0, 223, 223]",0,150528,150528,0.0,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,10,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,20,0.889735996723175,"[0, 0, 223, 223]",12,150516,150528,0.007971938775510204,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,30,0.889735996723175,"[0, 0, 223, 223]",21,150507,150528,0.013950892857142858,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,24,0.889735996723175,"[0, 0, 223, 223]",15,150513,150528,0.009964923469387755,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,50,0.889735996723175,"[0, 0, 223, 223]",33,150495,150528,0.021922831632653062,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,196,0.889735996723175,"[0, 0, 223, 223]",132,150396,150528,0.08769132653061225,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,784,0.889735996723175,"[0, 0, 223, 223]",528,150000,150528,0.350765306122449,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,12544,0.889735996723175,"[0, 0, 223, 223]",8463,142065,150528,5.622209821428571,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,25088,0.889735996723175,"[0, 0, 223, 223]",16926,133602,150528,11.244419642857142,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixmask,False,0,0.0004,50176,0.889735996723175,"[0, 0, 223, 223]",33852,116676,150528,22.488839285714285,fix_mask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,2,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,10,0.889735996723175,"[0, 0, 223, 223]",24,150504,150528,0.01594387755102041,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,20,0.889735996723175,"[0, 0, 223, 223]",48,150480,150528,0.03188775510204082,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,30,0.889735996723175,"[0, 0, 223, 223]",69,150459,150528,0.04583864795918367,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,24,0.889735996723175,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,50,0.889735996723175,"[0, 0, 223, 223]",117,150411,150528,0.07772640306122448,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,196,0.889735996723175,"[0, 0, 223, 223]",456,150072,150528,0.30293367346938777,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,784,0.889735996723175,"[0, 0, 223, 223]",1824,148704,150528,1.211734693877551,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,12544,0.889735996723175,"[0, 0, 223, 223]",29169,121359,150528,19.377790178571427,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,25088,0.889735996723175,"[0, 0, 223, 223]",58338,92190,150528,38.755580357142854,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0001,50176,0.889735996723175,"[0, 0, 223, 223]",116676,33852,150528,77.51116071428571,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,2,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,10,0.889735996723175,"[0, 0, 223, 223]",24,150504,150528,0.01594387755102041,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,20,0.889735996723175,"[0, 0, 223, 223]",48,150480,150528,0.03188775510204082,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,30,0.889735996723175,"[0, 0, 223, 223]",69,150459,150528,0.04583864795918367,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,24,0.889735996723175,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,50,0.889735996723175,"[0, 0, 223, 223]",117,150411,150528,0.07772640306122448,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,196,0.889735996723175,"[0, 0, 223, 223]",456,150072,150528,0.30293367346938777,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,784,0.889735996723175,"[0, 0, 223, 223]",1824,148704,150528,1.211734693877551,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,12544,0.889735996723175,"[0, 0, 223, 223]",29169,121359,150528,19.377790178571427,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,25088,0.889735996723175,"[0, 0, 223, 223]",58338,92190,150528,38.755580357142854,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0002,50176,0.889735996723175,"[0, 0, 223, 223]",116676,33852,150528,77.51116071428571,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,2,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,10,0.889735996723175,"[0, 0, 223, 223]",24,150504,150528,0.01594387755102041,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,20,0.889735996723175,"[0, 0, 223, 223]",48,150480,150528,0.03188775510204082,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,30,0.889735996723175,"[0, 0, 223, 223]",69,150459,150528,0.04583864795918367,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,24,0.889735996723175,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,50,0.889735996723175,"[0, 0, 223, 223]",117,150411,150528,0.07772640306122448,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,196,0.889735996723175,"[0, 0, 223, 223]",456,150072,150528,0.30293367346938777,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,784,0.889735996723175,"[0, 0, 223, 223]",1824,148704,150528,1.211734693877551,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,12544,0.889735996723175,"[0, 0, 223, 223]",29169,121359,150528,19.377790178571427,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,25088,0.889735996723175,"[0, 0, 223, 223]",58338,92190,150528,38.755580357142854,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0003,50176,0.889735996723175,"[0, 0, 223, 223]",116676,33852,150528,77.51116071428571,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,2,0.889735996723175,"[0, 0, 223, 223]",6,150522,150528,0.003985969387755102,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,10,0.889735996723175,"[0, 0, 223, 223]",24,150504,150528,0.01594387755102041,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,20,0.889735996723175,"[0, 0, 223, 223]",48,150480,150528,0.03188775510204082,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,30,0.889735996723175,"[0, 0, 223, 223]",69,150459,150528,0.04583864795918367,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,24,0.889735996723175,"[0, 0, 223, 223]",57,150471,150528,0.03786670918367347,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,50,0.889735996723175,"[0, 0, 223, 223]",117,150411,150528,0.07772640306122448,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,196,0.889735996723175,"[0, 0, 223, 223]",456,150072,150528,0.30293367346938777,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,784,0.889735996723175,"[0, 0, 223, 223]",1824,148704,150528,1.211734693877551,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,12544,0.889735996723175,"[0, 0, 223, 223]",29169,121359,150528,19.377790178571427,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,25088,0.889735996723175,"[0, 0, 223, 223]",58338,92190,150528,38.755580357142854,fix_nonmask
n01531178_goldfinch,n01531178_goldfinch_seg0_fixnonmask,False,0,0.0004,50176,0.889735996723175,"[0, 0, 223, 223]",116676,33852,150528,77.51116071428571,fix_nonmask
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,2,,,6,150522,150528,0.003985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,10,,,30,150498,150528,0.01992984693877551,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,20,,,60,150468,150528,0.03985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,30,,,90,150438,150528,0.05978954081632653,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,24,,,72,150456,150528,0.04783163265306122,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,50,,,150,150378,150528,0.09964923469387756,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,196,,,588,149940,150528,0.390625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,784,,,2352,148176,150528,1.5625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,12544,,,37632,112896,150528,25.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,25088,,,75264,75264,150528,50.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0001,50176,,,150528,0,150528,100.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,2,,,6,150522,150528,0.003985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,10,,,30,150498,150528,0.01992984693877551,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,20,,,60,150468,150528,0.03985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,30,,,90,150438,150528,0.05978954081632653,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,24,,,72,150456,150528,0.04783163265306122,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,50,,,150,150378,150528,0.09964923469387756,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,196,,,588,149940,150528,0.390625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,784,,,2352,148176,150528,1.5625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,12544,,,37632,112896,150528,25.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,25088,,,75264,75264,150528,50.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0002,50176,,,150528,0,150528,100.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,2,,,6,150522,150528,0.003985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,10,,,30,150498,150528,0.01992984693877551,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,20,,,60,150468,150528,0.03985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,30,,,90,150438,150528,0.05978954081632653,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,24,,,72,150456,150528,0.04783163265306122,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,50,,,150,150378,150528,0.09964923469387756,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,196,,,588,149940,150528,0.390625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,784,,,2352,148176,150528,1.5625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,12544,,,37632,112896,150528,25.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,25088,,,75264,75264,150528,50.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0003,50176,,,150528,0,150528,100.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,2,,,6,150522,150528,0.003985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,10,,,30,150498,150528,0.01992984693877551,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,20,,,60,150468,150528,0.03985969387755102,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,30,,,90,150438,150528,0.05978954081632653,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,24,,,72,150456,150528,0.04783163265306122,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,50,,,150,150378,150528,0.09964923469387756,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,196,,,588,149940,150528,0.390625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,784,,,2352,148176,150528,1.5625,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,12544,,,37632,112896,150528,25.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,25088,,,75264,75264,150528,50.0,global
n01532829_house_finch,n01532829_house_finch_global,True,-1,0.0004,50176,,,150528,0,150528,100.0,global
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,2,0.7959663271903992,"[0, 1, 223, 219]",3,150525,150528,0.001992984693877551,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,10,0.7959663271903992,"[0, 1, 223, 219]",9,150519,150528,0.005978954081632653,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,20,0.7959663271903992,"[0, 1, 223, 219]",18,150510,150528,0.011957908163265306,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,30,0.7959663271903992,"[0, 1, 223, 219]",27,150501,150528,0.01793686224489796,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,24,0.7959663271903992,"[0, 1, 223, 219]",21,150507,150528,0.013950892857142858,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,50,0.7959663271903992,"[0, 1, 223, 219]",45,150483,150528,0.029894770408163265,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,196,0.7959663271903992,"[0, 1, 223, 219]",174,150354,150528,0.11559311224489796,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,784,0.7959663271903992,"[0, 1, 223, 219]",693,149835,150528,0.4603794642857143,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,12544,0.7959663271903992,"[0, 1, 223, 219]",11106,139422,150528,7.378029336734694,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,25088,0.7959663271903992,"[0, 1, 223, 219]",22212,128316,150528,14.756058673469388,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0001,50176,0.7959663271903992,"[0, 1, 223, 219]",44424,106104,150528,29.512117346938776,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0002,2,0.7959663271903992,"[0, 1, 223, 219]",3,150525,150528,0.001992984693877551,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0002,10,0.7959663271903992,"[0, 1, 223, 219]",9,150519,150528,0.005978954081632653,fix_mask
n01532829_house_finch,n01532829_house_finch_seg0_fixmask,False,0,0.0002,20,0.7959663271903992,"[0, 1, 223, 219]",18,150510,150528,0.011957908163265306,fix_mask
