image,model,tag,is_global,segment_index,eps,k,score,bbox,num_changed,num_fixed,total,percent_changed,pattern
resnet_large__label_19__idx_9413,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_19__idx_9413,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7553387880325317,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_19__idx_9413,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7553387880325317,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_1__idx_8126,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_1__idx_8126,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8960248827934265,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_1__idx_8126,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8960248827934265,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_21__idx_2858,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_21__idx_2858,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.806186854839325,"[0, 0, 31, 31]",81,2991,3072,2.63671875,random
resnet_large__label_21__idx_2858,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.806186854839325,"[0, 0, 31, 31]",2991,81,3072,97.36328125,random
resnet_large__label_21__idx_9995,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_21__idx_9995,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7802028059959412,"[0, 0, 31, 31]",168,2904,3072,5.46875,random
resnet_large__label_21__idx_9995,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7802028059959412,"[0, 0, 31, 31]",2904,168,3072,94.53125,random
resnet_large__label_22__idx_700,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_22__idx_700,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8589620590209961,"[0, 0, 31, 31]",261,2811,3072,8.49609375,random
resnet_large__label_22__idx_700,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8589620590209961,"[0, 0, 31, 31]",2811,261,3072,91.50390625,random
resnet_large__label_25__idx_2209,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_25__idx_2209,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.855013906955719,"[0, 0, 31, 31]",60,3012,3072,1.953125,random
resnet_large__label_25__idx_2209,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.855013906955719,"[0, 0, 31, 31]",3012,60,3072,98.046875,random
resnet_large__label_25__idx_2893,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_25__idx_2893,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.47746339440345764,"[0, 0, 31, 31]",81,2991,3072,2.63671875,random
resnet_large__label_25__idx_2893,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.47746339440345764,"[0, 0, 31, 31]",2991,81,3072,97.36328125,random
resnet_large__label_26__idx_212,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_26__idx_212,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7894951105117798,"[0, 0, 31, 31]",90,2982,3072,2.9296875,random
resnet_large__label_26__idx_212,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7894951105117798,"[0, 0, 31, 31]",2982,90,3072,97.0703125,random
resnet_large__label_26__idx_8903,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_26__idx_8903,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8146324157714844,"[0, 0, 31, 31]",60,3012,3072,1.953125,random
resnet_large__label_26__idx_8903,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8146324157714844,"[0, 0, 31, 31]",3012,60,3072,98.046875,random
resnet_large__label_27__idx_7106,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_27__idx_7106,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8351606130599976,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_27__idx_7106,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8351606130599976,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_29__idx_242,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_29__idx_242,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.6770213842391968,"[0, 0, 31, 31]",69,3003,3072,2.24609375,random
resnet_large__label_29__idx_242,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.6770213842391968,"[0, 0, 31, 31]",3003,69,3072,97.75390625,random
resnet_large__label_2__idx_3801,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_2__idx_3801,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.842522382736206,"[0, 0, 31, 31]",81,2991,3072,2.63671875,random
resnet_large__label_2__idx_3801,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.842522382736206,"[0, 0, 31, 31]",2991,81,3072,97.36328125,random
resnet_large__label_2__idx_972,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_2__idx_972,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8435295820236206,"[0, 0, 31, 30]",336,2736,3072,10.9375,random
resnet_large__label_2__idx_972,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8435295820236206,"[0, 0, 31, 30]",2736,336,3072,89.0625,random
resnet_large__label_31__idx_3906,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_31__idx_3906,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.2832130193710327,"[0, 0, 31, 31]",69,3003,3072,2.24609375,random
resnet_large__label_31__idx_3906,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.2832130193710327,"[0, 0, 31, 31]",3003,69,3072,97.75390625,random
resnet_large__label_31__idx_476,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_31__idx_476,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.9072508215904236,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_31__idx_476,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.9072508215904236,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_31__idx_4804,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_31__idx_4804,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.6725872755050659,"[0, 0, 31, 31]",21,3051,3072,0.68359375,random
resnet_large__label_31__idx_4804,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.6725872755050659,"[0, 0, 31, 31]",3051,21,3072,99.31640625,random
resnet_large__label_32__idx_4987,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_32__idx_4987,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.9276731610298157,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_32__idx_4987,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.9276731610298157,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_33__idx_313,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_33__idx_313,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.29394909739494324,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_33__idx_313,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.29394909739494324,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_33__idx_4318,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_33__idx_4318,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.24635380506515503,"[0, 0, 31, 31]",111,2961,3072,3.61328125,random
resnet_large__label_33__idx_4318,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.24635380506515503,"[0, 0, 31, 31]",2961,111,3072,96.38671875,random
resnet_large__label_34__idx_4347,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_34__idx_4347,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7758114337921143,"[0, 0, 31, 31]",45,3027,3072,1.46484375,random
resnet_large__label_34__idx_4347,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7758114337921143,"[0, 0, 31, 31]",3027,45,3072,98.53515625,random
resnet_large__label_34__idx_589,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_34__idx_589,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.9014165997505188,"[0, 0, 31, 31]",141,2931,3072,4.58984375,random
resnet_large__label_34__idx_589,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.9014165997505188,"[0, 0, 31, 31]",2931,141,3072,95.41015625,random
resnet_large__label_34__idx_6873,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_34__idx_6873,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.770440399646759,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_34__idx_6873,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.770440399646759,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_36__idx_2400,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_36__idx_2400,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8504452109336853,"[0, 0, 31, 31]",186,2886,3072,6.0546875,random
resnet_large__label_36__idx_2400,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8504452109336853,"[0, 0, 31, 31]",2886,186,3072,93.9453125,random
resnet_large__label_37__idx_2903,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_37__idx_2903,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7983062267303467,"[0, 0, 31, 31]",96,2976,3072,3.125,random
resnet_large__label_37__idx_2903,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7983062267303467,"[0, 0, 31, 31]",2976,96,3072,96.875,random
resnet_large__label_37__idx_7273,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_37__idx_7273,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.6783756613731384,"[0, 0, 31, 31]",246,2826,3072,8.0078125,random
resnet_large__label_37__idx_7273,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.6783756613731384,"[0, 0, 31, 31]",2826,246,3072,91.9921875,random
resnet_large__label_40__idx_3718,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_40__idx_3718,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7767152190208435,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_40__idx_3718,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7767152190208435,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_40__idx_4421,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_40__idx_4421,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8894246816635132,"[0, 0, 31, 31]",447,2625,3072,14.55078125,random
resnet_large__label_40__idx_4421,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8894246816635132,"[0, 0, 31, 31]",2625,447,3072,85.44921875,random
resnet_large__label_41__idx_3593,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_41__idx_3593,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8697084784507751,"[0, 0, 31, 31]",450,2622,3072,14.6484375,random
resnet_large__label_41__idx_3593,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8697084784507751,"[0, 0, 31, 31]",2622,450,3072,85.3515625,random
resnet_large__label_42__idx_1753,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_42__idx_1753,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8485321998596191,"[0, 0, 31, 31]",45,3027,3072,1.46484375,random
resnet_large__label_42__idx_1753,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8485321998596191,"[0, 0, 31, 31]",3027,45,3072,98.53515625,random
resnet_large__label_43__idx_6556,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_43__idx_6556,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8861416578292847,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_43__idx_6556,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8861416578292847,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_44__idx_2912,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_44__idx_2912,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8107044696807861,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_44__idx_2912,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8107044696807861,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_47__idx_6926,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_47__idx_6926,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8310643434524536,"[0, 0, 31, 31]",582,2490,3072,18.9453125,random
resnet_large__label_47__idx_6926,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8310643434524536,"[0, 0, 31, 31]",2490,582,3072,81.0546875,random
resnet_large__label_48__idx_5797,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_48__idx_5797,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7582498788833618,"[0, 0, 31, 31]",9,3063,3072,0.29296875,random
resnet_large__label_48__idx_5797,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7582498788833618,"[0, 0, 31, 31]",3063,9,3072,99.70703125,random
resnet_large__label_48__idx_6431,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_48__idx_6431,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7119377255439758,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_48__idx_6431,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7119377255439758,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_48__idx_8860,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_48__idx_8860,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8002827167510986,"[0, 0, 31, 29]",315,2757,3072,10.25390625,random
resnet_large__label_48__idx_8860,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8002827167510986,"[0, 0, 31, 29]",2757,315,3072,89.74609375,random
resnet_large__label_49__idx_6596,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_49__idx_6596,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.45479094982147217,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_49__idx_6596,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.45479094982147217,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_4__idx_3855,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_4__idx_3855,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8276594281196594,"[0, 0, 31, 31]",135,2937,3072,4.39453125,random
resnet_large__label_4__idx_3855,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8276594281196594,"[0, 0, 31, 31]",2937,135,3072,95.60546875,random
resnet_large__label_50__idx_2762,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_50__idx_2762,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8677610754966736,"[0, 1, 31, 31]",213,2859,3072,6.93359375,random
resnet_large__label_50__idx_2762,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8677610754966736,"[0, 1, 31, 31]",2859,213,3072,93.06640625,random
resnet_large__label_51__idx_2582,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_51__idx_2582,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7325510382652283,"[0, 0, 31, 31]",198,2874,3072,6.4453125,random
resnet_large__label_51__idx_2582,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7325510382652283,"[0, 0, 31, 31]",2874,198,3072,93.5546875,random
resnet_large__label_51__idx_3515,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_51__idx_3515,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.38560548424720764,"[0, 0, 31, 31]",18,3054,3072,0.5859375,random
resnet_large__label_51__idx_3515,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.38560548424720764,"[0, 0, 31, 31]",3054,18,3072,99.4140625,random
resnet_large__label_52__idx_161,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_52__idx_161,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.5571149587631226,"[0, 0, 31, 31]",57,3015,3072,1.85546875,random
resnet_large__label_52__idx_161,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.5571149587631226,"[0, 0, 31, 31]",3015,57,3072,98.14453125,random
resnet_large__label_52__idx_2381,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_52__idx_2381,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.5335955023765564,"[0, 0, 31, 31]",234,2838,3072,7.6171875,random
resnet_large__label_52__idx_2381,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.5335955023765564,"[0, 0, 31, 31]",2838,234,3072,92.3828125,random
resnet_large__label_53__idx_7605,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_53__idx_7605,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.26698511838912964,"[0, 0, 31, 31]",465,2607,3072,15.13671875,random
resnet_large__label_53__idx_7605,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.26698511838912964,"[0, 0, 31, 31]",2607,465,3072,84.86328125,random
resnet_large__label_55__idx_1524,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_55__idx_1524,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7419033050537109,"[0, 0, 31, 31]",81,2991,3072,2.63671875,random
resnet_large__label_55__idx_1524,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7419033050537109,"[0, 0, 31, 31]",2991,81,3072,97.36328125,random
resnet_large__label_58__idx_7923,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_58__idx_7923,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.7816258072853088,"[0, 0, 31, 31]",291,2781,3072,9.47265625,random
resnet_large__label_58__idx_7923,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.7816258072853088,"[0, 0, 31, 31]",2781,291,3072,90.52734375,random
resnet_large__label_58__idx_9116,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_58__idx_9116,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.8205601572990417,"[0, 0, 31, 31]",105,2967,3072,3.41796875,random
resnet_large__label_58__idx_9116,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.8205601572990417,"[0, 0, 31, 31]",2967,105,3072,96.58203125,random
resnet_large__label_59__idx_5602,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_59__idx_5602,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.5761248469352722,"[0, 0, 31, 31]",0,3072,3072,0.0,random
resnet_large__label_59__idx_5602,CIFAR100_resnet_large,fix_nonmask,False,0,0.0039,1024,0.5761248469352722,"[0, 0, 31, 31]",3072,0,3072,100.0,random
resnet_large__label_5__idx_3142,CIFAR100_resnet_large,global,True,-1,0.0039,1024,,,3072,0,3072,100.0,random
resnet_large__label_5__idx_3142,CIFAR100_resnet_large,fix_mask,False,0,0.0039,1024,0.3754410147666931,"[0, 0, 31, 31]",3,3069,3072,0.09765625,random
